paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
579,succinate,C0038617,Organic Chemical,PRODUCES,fumarate,C0220833,Organic Chemical,False,True
581,coenzyme q,C0041536,Organic Chemical,DERIVATIVE_OF,quinone,C0034435,Organic Chemical,False,True
584,cytochromes,C0010798,"Amino Acid, Peptide, or Protein",PART_OF,etc,C4727130,Organic Chemical,False,True
585,cytochrome c oxidase,C0010760,"Amino Acid, Peptide, or Protein",CONTAINS,cu,C0009968,Pharmacologic Substance,False,True
585,o2,C0030054,Pharmacologic Substance,PRODUCES,h2o,C0043047,Pharmacologic Substance,False,True
590,d. free energy,C0678591,Natural Phenomenon or Process,OCCURS_IN,electron transport,C0013846,Molecular Function,False,True
592,nadh dehydrogenase,C0027293,"Amino Acid, Peptide, or Protein",PERFORMS,oxidation,C0030011,Molecular Function,False,True
599,o2,C0030054,Pharmacologic Substance,IS_A,electron acceptor,C0085403,Chemical Viewed Functionally,False,True
601,free energy,C0678591,Natural Phenomenon or Process,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
605,atp synthase,C0132555,"Amino Acid, Peptide, or Protein",PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
605,atp synthase,C0132555,"Amino Acid, Peptide, or Protein",CONTAINS,membrane domain,C1519623,Amino Acid Sequence,False,True
607,oligomycin,C0028951,Organic Chemical,PREVENTS,h+,C0033727,"Element, Ion, or Isotope",False,True
609,uncoupling proteins,C4277622,"Amino Acid, Peptide, or Protein",PART_OF,inner mitochondrial membrane,C0230840,Cell Component,False,True
609,ucp1,C1421313,Gene or Genome,PRODUCES,heat,C0014948,Physiologic Function,False,True
610,"2,4-dinitrophenol",C0045511,Organic Chemical,CAUSES,electron transport,C0013846,Molecular Function,False,True
610,"2,4-dinitrophenol",C0045511,Organic Chemical,PRODUCES,heat,C0014948,Physiologic Function,False,True
610,aspirin,C0004057,Organic Chemical,DISRUPTS,oxidative phosphorylation,C0030013,Molecular Function,False,True
612,inner mitochondrial membrane,C0230840,Cell Component,CONTAINS,transport proteins,C0007292,"Amino Acid, Peptide, or Protein",False,True
616,glycerol 3-phosphate shuttle,C1158254,Molecular Function,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
623,electron transport,C0013846,Molecular Function,PRODUCES,heat,C0014948,Physiologic Function,False,True
638,electrons,C0013852,"Element, Ion, or Isotope",INTERACTS_WITH,oxygen,C0030054,Pharmacologic Substance,False,True
638,electrons,C0013852,"Element, Ion, or Isotope",TRAVERSES,etc,C4727130,Organic Chemical,False,True
640,malate dehydrogenase,C0024544,"Amino Acid, Peptide, or Protein",PRODUCES,nad+,C2611154,Molecular Function,False,True
640,malate dehydrogenase,C0024544,"Amino Acid, Peptide, or Protein",PRODUCES,oaa,C1422492,Gene or Genome,False,True
640,malate dehydrogenase,C0024544,"Amino Acid, Peptide, or Protein",PRODUCES,nadh,C0027289,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
640,complex i,C0171406,"Amino Acid, Peptide, or Protein",PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
641,carbon monoxide,C0007018,Hazardous or Poisonous Substance,DISRUPTS,complex iv,C0010760,"Amino Acid, Peptide, or Protein",False,True
646,carbohydrates,C0007004,Organic Chemical,PART_OF,cell wall,C0007623,Cell Component,False,True
646,carbohydrates,C0007004,Organic Chemical,PART_OF,cell membrane,C0007603,Cell Component,False,True
650,fructose,C0016745,Organic Chemical,IS_A,isomers,C0022203,Natural Phenomenon or Process,False,True
650,glucose,C0017725,Organic Chemical,IS_A,isomers,C0022203,Natural Phenomenon or Process,False,True
650,mannose,C0024742,Organic Chemical,IS_A,isomers,C0022203,Natural Phenomenon or Process,False,True
650,galactose,C0016945,Organic Chemical,IS_A,isomers,C0022203,Natural Phenomenon or Process,False,True
653,mirror images,C0870904,Natural Phenomenon or Process,IS_A,enantiomers,C0599473,Chemical Viewed Structurally,False,True
658,α-d-glucopyranose,C0055465,Organic Chemical,PRODUCES,glycogen,C0017911,Organic Chemical,False,True
658,β-d-glucopyranose,C0055465,Organic Chemical,PRODUCES,cellulose,C0007648,Organic Chemical,False,True
661,monosaccharides,C0026492,Organic Chemical,PRODUCES,disaccharides,C0012611,Organic Chemical,False,True
661,monosaccharides,C0026492,Organic Chemical,PRODUCES,oligosaccharides,C0028959,Organic Chemical,False,True
661,monosaccharides,C0026492,Organic Chemical,PRODUCES,polysaccharides,C0032594,Organic Chemical,False,True
663,bonds,C0030209,Social Behavior,CONNECTED_TO,sugars,C0242209,Organic Chemical,False,True
663,glycosyltransferases,C0085249,"Amino Acid, Peptide, or Protein",USES,nucleotide sugars,C0028630,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
667,enzymes,C0014442,"Amino Acid, Peptide, or Protein",DISRUPTS,glycosidic bonds,C0030209,Social Behavior,False,True
667,enzymes,C0014442,"Amino Acid, Peptide, or Protein",DISRUPTS,polysaccharides,C0032594,Organic Chemical,False,True
667,enzymes,C0014442,"Amino Acid, Peptide, or Protein",DISRUPTS,oligosaccharides,C0028959,Organic Chemical,False,True
667,disaccharidases,C0012610,"Amino Acid, Peptide, or Protein",DISRUPTS,disaccharides,C0012611,Organic Chemical,False,True
667,digestion,C0012238,Organism Function,OCCURS_IN,mouth,C0226896,Body Space or Junction,False,True
667,digestion,C0012238,Organism Function,OCCURS_IN,intestinal lumen,C0545876,Body Space or Junction,False,True
669,salivary α-amylase,C2350322,"Amino Acid, Peptide, or Protein",DISRUPTS,dietary starch,C0598290,Organic Chemical,False,True
669,salivary α-amylase,C2350322,"Amino Acid, Peptide, or Protein",DISRUPTS,glycogen,C0017911,Organic Chemical,False,True
670,acidity,C0018834,Sign or Symptom,DISRUPTS,salivary α-amylase,C2350322,"Amino Acid, Peptide, or Protein",False,True
672,pancreatic αamylase,C0002245,"Amino Acid, Peptide, or Protein",PERFORMS,digestion,C0012238,Organism Function,False,True
674,isomaltase,C0028941,"Amino Acid, Peptide, or Protein",PRODUCES,glucose,C0017725,Organic Chemical,False,True
674,maltase,C0002272,"Amino Acid, Peptide, or Protein",PRODUCES,glucose,C0017725,Organic Chemical,False,True
674,sucrase,C0038634,"Amino Acid, Peptide, or Protein",PRODUCES,glucose,C0017725,Organic Chemical,False,True
674,sucrase,C0038634,"Amino Acid, Peptide, or Protein",PRODUCES,fructose,C0016745,Organic Chemical,False,True
674,lactase,C0002272,"Amino Acid, Peptide, or Protein",PRODUCES,galactose,C0016945,Organic Chemical,False,True
674,lactase,C0002272,"Amino Acid, Peptide, or Protein",PRODUCES,glucose,C0017725,Organic Chemical,False,True
675,sucrase‑isomaltase (si) complex,C0038635,"Amino Acid, Peptide, or Protein",CONTAINS,sucrase,C0038634,"Amino Acid, Peptide, or Protein",False,True
675,sucrase‑isomaltase (si) complex,C0038635,"Amino Acid, Peptide, or Protein",CONTAINS,isomaltase,C0028941,"Amino Acid, Peptide, or Protein",False,True
675,glucoamylase,C0015278,"Amino Acid, Peptide, or Protein",PART_OF,maltase‑glucoamylase,C0026251,Organic Chemical,False,True
679,bacterial fermentation,C0015852,Molecular Function,CAUSES,abdominal cramps,C0000729,Sign or Symptom,False,True
679,bacterial fermentation,C0015852,Molecular Function,CAUSES,diarrhea,C0011991,Sign or Symptom,False,True
679,bacterial fermentation,C0015852,Molecular Function,CAUSES,flatulence,C0016204,Sign or Symptom,False,True
681,genetic deficiencies,C0268487,Disease or Syndrome,CAUSES,disaccharide intolerance,C0231199,Organism Function,False,True
681,intestinal diseases,C0021831,Disease or Syndrome,CAUSES,alterations in disaccharide degradation,C1157748,Molecular Function,False,True
681,malnutrition,C0162429,Disease or Syndrome,CAUSES,alterations in disaccharide degradation,C1157748,Molecular Function,False,True
681,drugs,C0013227,Pharmacologic Substance,CAUSES,alterations in disaccharide degradation,C1157748,Molecular Function,False,True
681,severe diarrhea,C0011991,Sign or Symptom,CAUSES,enzyme deficiency,C0149676,Disease or Syndrome,False,True
687,oral tolerance tests,C0597140,Organism Attribute,DIAGNOSES,enzyme deficiency,C0149676,Disease or Syndrome,False,True
690,salivary α-amylase,C2350322,"Amino Acid, Peptide, or Protein",PERFORMS,digestion,C0012238,Organism Function,False,True
690,salivary α-amylase,C2350322,"Amino Acid, Peptide, or Protein",PRODUCES,oligosaccharides,C0028959,Organic Chemical,False,True
690,disaccharidases,C0012610,"Amino Acid, Peptide, or Protein",PRODUCES,monosaccharides,C0026492,Organic Chemical,False,True
690,enzymes,C0014442,"Amino Acid, Peptide, or Protein",PART_OF,luminal brush border,C1318418,Cell Component,False,True
690,absorption,C2347023,Organism Function,USES,transporters,C0596902,"Amino Acid, Peptide, or Protein",False,True
690,bacterial fermentation,C0015852,Molecular Function,PRODUCES,hydrogen gas,C0020275,"Element, Ion, or Isotope",False,True
712,catabolic pathways,C1704259,Molecular Function,PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
712,catabolic pathways,C1704259,Molecular Function,PRODUCES,water,C0043047,Pharmacologic Substance,False,True
712,metabolism,C0025519,Organism Function,CONSISTS_OF,chemical changes,C0220806,Chemical,False,True
714,component pathways,C1305430,Molecular Function,PART_OF,metabolism,C0025519,Organism Function,False,True
714,pathway,C1704259,Molecular Function,CONSISTS_OF,enzyme,C0014442,"Amino Acid, Peptide, or Protein",False,True
718,degradation,C0243125,Organism Function,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
720,proteins,C0033684,"Amino Acid, Peptide, or Protein",PRODUCES,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
720,polysaccharides,C0032594,Organic Chemical,PRODUCES,monosaccharides,C0026492,Organic Chemical,False,True
720,fats,C0015677,Organic Chemical,PRODUCES,free fatty acids,C0015688,Organic Chemical,False,True
720,fats,C0015677,Organic Chemical,PRODUCES,glycerol,C0017861,Organic Chemical,False,True
724,oxidation,C0030011,Molecular Function,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
724,oxidative phosphorylation,C0030013,Molecular Function,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
727,hydrolysis,C0020291,Natural Phenomenon or Process,PRODUCES,adenosine diphosphate,C0001459,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
727,hydrolysis,C0020291,Natural Phenomenon or Process,PRODUCES,inorganic phosphate,C0031603,Inorganic Chemical,False,True
736,hormones,C0019932,Hormone,IS_A,signals,C0037083,Cell Function,False,True
736,neurotransmitters,C0027908,Biologically Active Substance,IS_A,signals,C0037083,Cell Function,False,True
736,gpcr,C0682972,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,ligand,C0023688,Chemical,False,True
736,hormones,C0019932,Hormone,INTERACTS_WITH,gpcr,C0682972,"Amino Acid, Peptide, or Protein",False,True
740,ligand binding,C1517880,Molecular Function,CAUSES,conformational change,C0301641,Molecular Function,False,True
740,ligand binding,C1517880,Molecular Function,CAUSES,replacement,C0035139,Therapeutic or Preventive Procedure,False,True
740,gtpase activity,C1149036,Molecular Function,CAUSES,hydrolysis,C0020291,Natural Phenomenon or Process,False,True
741,toxins,C0040549,Biologically Active Substance,CAUSES,ac,C0001246,"Element, Ion, or Isotope",False,True
741,toxins,C0040549,Biologically Active Substance,CAUSES,adp-ribosylation,C0596043,Molecular Function,False,True
745,camp phosphodiesterase,C0000359,"Amino Acid, Peptide, or Protein",CAUSES,hydrolysis,C0020291,Natural Phenomenon or Process,False,True
745,caffeine,C0006644,Organic Chemical,PREVENTS,camp phosphodiesterase,C0000359,"Amino Acid, Peptide, or Protein",False,True
751,glucose transporter,C0017742,"Amino Acid, Peptide, or Protein",PART_OF,cell membrane,C0007603,Cell Component,False,True
751,glucose transporter,C0017742,"Amino Acid, Peptide, or Protein",PERFORMS,transporting glucose,C0178666,Cell Function,False,True
753,glut,C1335837,Gene or Genome,EXHIBITS,expression,C0017262,Genetic Function,False,True
754,glut-3,C1506953,"Amino Acid, Peptide, or Protein",PART_OF,neurons,C0027882,Cell,False,True
754,glut-4,C1505031,"Amino Acid, Peptide, or Protein",PART_OF,muscle,C0026845,Tissue,False,True
754,glut-4,C1505031,"Amino Acid, Peptide, or Protein",PART_OF,adipose tissue,C0001527,Tissue,False,True
754,insulin,C0021641,"Amino Acid, Peptide, or Protein",AFFECTS,glut-4,C1505031,"Amino Acid, Peptide, or Protein",False,True
754,glut-2,C0174599,"Amino Acid, Peptide, or Protein",PART_OF,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
754,glut-2,C0174599,"Amino Acid, Peptide, or Protein",PART_OF,kidneys,C0022646,"Body Part, Organ, or Organ Component",False,True
754,glut-2,C0174599,"Amino Acid, Peptide, or Protein",PART_OF,pancreatic β cells,C0030280,Cell,False,True
756,glut-1,C1335837,Gene or Genome,PERFORMS,glucose uptake,C1159527,Cell Function,False,True
756,glut-3,C1506953,"Amino Acid, Peptide, or Protein",PERFORMS,glucose uptake,C1159527,Cell Function,False,True
756,glut-4,C1505031,"Amino Acid, Peptide, or Protein",PERFORMS,glucose uptake,C1159527,Cell Function,False,True
756,glut-2,C0174599,"Amino Acid, Peptide, or Protein",PERFORMS,transport glucose,C0178666,Cell Function,False,True
758,transporter,C0596902,"Amino Acid, Peptide, or Protein",IS_A,sodium‑dependent glucose cotransporter,C0017739,"Amino Acid, Peptide, or Protein",False,True
758,cotransport,C1153347,Cell Function,OCCURS_IN,epithelial cells,C0014597,Cell,False,True
758,cotransport,C1153347,Cell Function,OCCURS_IN,renal tubules,C0022674,"Body Part, Organ, or Organ Component",False,True
758,cotransport,C1153347,Cell Function,OCCURS_IN,choroid plexus,C0008524,"Body Part, Organ, or Organ Component",False,True
758,choroid plexus,C0008524,"Body Part, Organ, or Organ Component",CONTAINS,glut-1,C1335837,Gene or Genome,False,True
760,substrate-level phosphorylation,C0031715,Molecular Function,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
763,hexokinase,C0019472,"Amino Acid, Peptide, or Protein",PERFORMS,phosphorylation,C0031715,Molecular Function,False,True
764,glucokinase,C0017713,"Amino Acid, Peptide, or Protein",PERFORMS,glucose phosphorylation,C1156460,Molecular Function,False,True
768,phosphoglucose isomerase,C0017759,"Amino Acid, Peptide, or Protein",PERFORMS,isomerization,C0596342,Molecular Function,False,True
768,isomerization,C0596342,Molecular Function,PRODUCES,fructose 6-phosphate,C2610745,Molecular Function,False,True
772,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",DISRUPTS,phosphofructokinase-1,C1418492,Gene or Genome,False,True
772,citrate,C0008857,Organic Chemical,DISRUPTS,phosphofructokinase-1,C1418492,Gene or Genome,False,True
774,phosphofructokinase-2,C3539535,"Amino Acid, Peptide, or Protein",PRODUCES,"fructose 2,6-bisphosphate",C0016745,Organic Chemical,False,True
774,phosphofructokinase-2,C3539535,"Amino Acid, Peptide, or Protein",PRODUCES,fructose 6-phosphate,C2610745,Molecular Function,False,True
774,"fructose 2,6-bisphosphate",C0016745,Organic Chemical,DISRUPTS,"fructose 1,6-bisphosphatase",C1149893,Molecular Function,False,True
779,aldolase,C0001990,"Amino Acid, Peptide, or Protein",PRODUCES,dihydroxyacetone phosphate,C0012324,Organic Chemical,False,True
779,aldolase,C0001990,"Amino Acid, Peptide, or Protein",PRODUCES,glyceraldehyde 3-phosphate,C0017855,Organic Chemical,False,True
781,triose phosphate isomerase,C0041078,"Amino Acid, Peptide, or Protein",INTERCONNECTS,dhap,C0012324,Organic Chemical,False,True
781,triose phosphate isomerase,C0041078,"Amino Acid, Peptide, or Protein",INTERCONNECTS,glyceraldehyde 3-phosphate,C0017855,Organic Chemical,False,True
781,isomerization,C0596342,Molecular Function,PRODUCES,glyceraldehyde 3-phosphate,C0017855,Organic Chemical,False,True
783,glyceraldehyde 3-phosphate dehydrogenase,C0017857,"Amino Acid, Peptide, or Protein",PERFORMS,oxidation-reduction reaction,C0030012,Molecular Function,False,True
783,oxidation-reduction reaction,C0030012,Molecular Function,PART_OF,glycolysis,C0017952,Molecular Function,False,True
783,oxidizing nadh,C0085403,Chemical Viewed Functionally,PRODUCES,nad+,C2611154,Molecular Function,False,True
786,arsenic,C0003818,Pharmacologic Substance,DISRUPTS,enzymes,C0014442,"Amino Acid, Peptide, or Protein",False,True
786,bisphosphoglycerate mutase,C0005651,"Amino Acid, Peptide, or Protein",PERFORMS,"2,3-bpg synthesis",C0045399,Organic Chemical,False,True
788,phosphoglycerate kinase,C0031656,"Amino Acid, Peptide, or Protein",PERFORMS,kinase reaction,C1150507,Molecular Function,False,True
792,enolase,C0031691,"Amino Acid, Peptide, or Protein",PRODUCES,pep,C0031642,Organic Chemical,False,True
794,pyruvate kinase,C0034348,"Amino Acid, Peptide, or Protein",USES,pep,C0031642,Organic Chemical,False,True
794,pyruvate kinase,C0034348,"Amino Acid, Peptide, or Protein",PRODUCES,pyruvate,C0034354,Organic Chemical,False,True
794,pep,C0031642,Organic Chemical,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
797,camp-dependent pka,C0010531,"Amino Acid, Peptide, or Protein",PERFORMS,phosphorylation,C0031715,Molecular Function,False,True
799,pk deficiency,C0340968,Disease or Syndrome,CAUSES,mild-to-severe nonspherocytic hemolytic anemia,C0037889,Disease or Syndrome,False,True
800,transcription,C0040649,Genetic Function,CAUSES,tissue-specific expression,C1519516,Genetic Function,False,True
801,pyruvate,C0034354,Organic Chemical,PRODUCES,lactate,C0022924,Organic Chemical,False,True
802,glycolysis,C0017952,Molecular Function,PRODUCES,lactate,C0022924,Organic Chemical,False,True
804,lactate,C0022924,Organic Chemical,CAUSES,drop,C0991568,Biomedical or Dental Material,False,True
806,lactate,C0022924,Organic Chemical,PRODUCES,pyruvate,C0034354,Organic Chemical,False,True
806,pyruvate,C0034354,Organic Chemical,PRODUCES,glucose,C0017725,Organic Chemical,False,True
806,lactate,C0022924,Organic Chemical,PRODUCES,carbon dioxide,C0007012,Biologically Active Substance,False,True
806,lactate,C0022924,Organic Chemical,PRODUCES,water,C0043047,Pharmacologic Substance,False,True
809,glycolysis,C0017952,Molecular Function,PRODUCES,energy,C0542479,Natural Phenomenon or Process,False,True
812,etc,C4727130,Organic Chemical,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
817,a. oxidative decarboxylation,C0011094,Natural Phenomenon or Process,PRODUCES,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
818,pdhc,C0034345,Disease or Syndrome,PRODUCES,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
820,pyruvate carboxylase,C0034340,"Amino Acid, Peptide, or Protein",PERFORMS,carboxylation,C0178529,Natural Phenomenon or Process,False,True
820,carboxylation,C0178529,Natural Phenomenon or Process,PRODUCES,oxaloacetate,C0029989,Organic Chemical,False,True
822,decarboxylation,C0011094,Natural Phenomenon or Process,PRODUCES,acetaldehyde,C0000966,Organic Chemical,False,True
825,rbc,C0014792,Cell,LOCATION_OF,glut-1,C1335837,Gene or Genome,False,True
825,muscle,C0026845,Tissue,LOCATION_OF,glut-4,C1505031,"Amino Acid, Peptide, or Protein",False,True
825,liver,C0023884,"Body Part, Organ, or Organ{Component",LOCATION_OF,glut-2,C0174599,"Amino Acid, Peptide, or Protein",False,True
825,kidneys,C0022646,"Body Part, Organ, or Organ{Component",LOCATION_OF,glut-2,C0174599,"Amino Acid, Peptide, or Protein",False,True
825,pancreatic β cells,C0030280,Cell,LOCATION_OF,glut-2,C0174599,"Amino Acid, Peptide, or Protein",False,True
857,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",INGREDIENT_OF,tca cycle,C0008858,Molecular Function,False,True
860,pdhc,C0034345,Disease or Syndrome,PERFORMS,oxidative decarboxylation,C0011094,Natural Phenomenon or Process,False,True
862,pdhc,C0034345,Disease or Syndrome,CONTAINS,coenzymes,C0009235,Organic Chemical,False,True
862,e1,C1412756,Gene or Genome,USES,thiamine pyrophosphate,C0039848,Organic Chemical,False,True
862,e2,C1151883,Molecular Function,USES,lipoic acid,C0023791,Organic Chemical,False,True
862,e2,C1151883,Molecular Function,USES,coa,C0009226,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
862,e3,C1150682,Molecular Function,USES,fad,C0015540,Organic Chemical,False,True
862,e3,C1150682,Molecular Function,USES,nad+,C2611154,Molecular Function,False,True
866,arsenic poisoning,C0311375,Injury or Poisoning,DISRUPTS,enzyme complexes,C0026741,"Amino Acid, Peptide, or Protein",False,True
870,fluoroacetate,C0016333,Organic Chemical,DISRUPTS,aconitase,C0001156,"Amino Acid, Peptide, or Protein",False,True
870,fluoroacetate,C0016333,Organic Chemical,PRODUCES,fluorocitrate,C0060559,Organic Chemical,False,True
870,fluorocitrate,C0060559,Organic Chemical,DISRUPTS,aconitase,C0001156,"Amino Acid, Peptide, or Protein",False,True
871,isocitrate,C0022160,Organic Chemical,PROCESS_OF,oxidative decarboxylation,C0011094,Natural Phenomenon or Process,False,True
872,isocitrate dehydrogenase,C0022157,"Amino Acid, Peptide, or Protein",PRODUCES,α-ketoglutarate,C1291208,Organic Chemical,False,True
872,isocitrate dehydrogenase,C0022157,"Amino Acid, Peptide, or Protein",PRODUCES,co2,C0007012,Biologically Active Substance,False,True
875,α-ketoglutarate dehydrogenase complex,C0022626,"Amino Acid, Peptide, or Protein",PRODUCES,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
875,nadh,C0027289,"Nucleic Acid, Nucleoside, or Nucleotide",DISRUPTS,α-ketoglutarate dehydrogenase complex,C0022626,"Amino Acid, Peptide, or Protein",False,True
875,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",DISRUPTS,α-ketoglutarate dehydrogenase complex,C0022626,"Amino Acid, Peptide, or Protein",False,True
877,succinate thiokinase,C1150768,Molecular Function,PERFORMS,phosphorylation,C0031715,Molecular Function,False,True
878,succinate thiokinase,C1150768,Molecular Function,PRODUCES,gtp,C0018353,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
878,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",PRODUCES,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
878,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",PRODUCES,pyruvate,C0034354,Organic Chemical,False,True
880,succinate dehydrogenase,C0038615,"Amino Acid, Peptide, or Protein",PRODUCES,fumarate,C0220833,Organic Chemical,False,True
880,succinate dehydrogenase,C0038615,"Amino Acid, Peptide, or Protein",PART_OF,tca cycle,C0008858,Molecular Function,False,True
880,succinate dehydrogenase,C0038615,"Amino Acid, Peptide, or Protein",PART_OF,etc,C4727130,Organic Chemical,False,True
884,aspartic acid,C0004015,"Amino Acid, Peptide, or Protein",PRODUCES,oaa,C1422492,Gene or Genome,False,True
890,pyruvate dehydrogenase complex,C0034344,"Amino Acid, Peptide, or Protein",PRODUCES,acetyl coenzyme a,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
890,arsenic poisoning,C0311375,Injury or Poisoning,DISRUPTS,pdhc,C0034345,Disease or Syndrome,False,True
890,citrate synthase,C0008855,"Amino Acid, Peptide, or Protein",PRODUCES,citrate,C0008857,Organic Chemical,False,True
890,aconitase,C0001156,"Amino Acid, Peptide, or Protein",PRODUCES,isocitrate,C0022160,Organic Chemical,False,True
890,succinate thiokinase,C1150768,Molecular Function,PRODUCES,succinate,C0038617,Organic Chemical,False,True
890,fumarase,C0016799,"Amino Acid, Peptide, or Protein",PRODUCES,malate,C0220873,Organic Chemical,False,True
920,gluconeogenesis,C0017715,Molecular Function,OCCURS_IN,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
920,gluconeogenesis,C0017715,Molecular Function,OCCURS_IN,kidneys,C0022646,"Body Part, Organ, or Organ Component",False,True
929,amino acids,C0002520,"Amino Acid, Peptide, or Protein",PRODUCES,glucose,C0017725,Organic Chemical,False,True
929,metabolism,C0025519,Organism Function,PRODUCES,α-keto acids,C0022618,Organic Chemical,False,True
929,α-ketoglutarate,C1291208,Organic Chemical,PRODUCES,oxaloacetate,C0029989,Organic Chemical,False,True
929,oxaloacetate,C0029989,Organic Chemical,PRODUCES,phosphoenolpyruvate,C0031642,Organic Chemical,False,True
932,lactate,C0022924,Organic Chemical,PRODUCES,glucose,C0017725,Organic Chemical,False,True
934,pyruvate carboxylase,C0034340,"Amino Acid, Peptide, or Protein",PRODUCES,oaa,C1422492,Gene or Genome,False,True
934,pepcarboxykinase,C0031644,"Amino Acid, Peptide, or Protein",PRODUCES,pep,C0031642,Organic Chemical,False,True
936,biotin,C0005575,Organic Chemical,INGREDIENT_OF,pc,C0056447,Therapeutic or Preventive Procedure,False,True
936,muscle cells,C0596981,Cell,CONTAINS,pc,C0056447,Therapeutic or Preventive Procedure,False,True
940,pepck,C0031644,"Amino Acid, Peptide, or Protein",PRODUCES,pep,C0031642,Organic Chemical,False,True
940,md,C0022716,Disease or Syndrome,PRODUCES,malate,C0220873,Organic Chemical,False,True
940,pc,C0056447,Therapeutic or Preventive Procedure,PRODUCES,oaa,C1422492,Gene or Genome,False,True
951,glucose 6-phosphatase,C0017755,"Amino Acid, Peptide, or Protein",PERFORMS,hydrolysis,C0020291,Natural Phenomenon or Process,False,True
958,glucagon,C0017687,"Amino Acid, Peptide, or Protein",AFFECTS,"hepatic fructose 2,6-bisphosphate",C0031603,Inorganic Chemical,False,True
958,glucagon,C0017687,"Amino Acid, Peptide, or Protein",AFFECTS,pfk-1,C1418492,Gene or Genome,False,True
959,glucagon,C0017687,"Amino Acid, Peptide, or Protein",AFFECTS,hepatic pk,C0205054,Body Location or Region,False,True
964,fa oxidation,C0030011,Molecular Function,PRODUCES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
964,fa oxidation,C0030011,Molecular Function,PRODUCES,nadh coenzymes,C0009235,Organic Chemical,False,True
966,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,pc,C0056447,Therapeutic or Preventive Procedure,False,True
966,β-oxidation,C0030011,Molecular Function,PRODUCES,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
969,amp,C0001465,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,pfk-1,C1418492,Gene or Genome,False,True
971,triacylglycerol,C0041004,Organic Chemical,PRODUCES,glycerol,C0017861,Organic Chemical,False,True
971,amino acid metabolism,C0596076,Molecular Function,PRODUCES,α-keto acids,C0022618,Organic Chemical,False,True
971,pyruvate carboxylase,C0034340,"Amino Acid, Peptide, or Protein",PRODUCES,oxaloacetate,C0029989,Organic Chemical,False,True
971,pepck,C0031644,"Amino Acid, Peptide, or Protein",PRODUCES,phosphoenolpyruvate,C0031642,Organic Chemical,False,True
971,pc,C0056447,Therapeutic or Preventive Procedure,USES,biotin,C0005575,Organic Chemical,False,True
971,pc,C0056447,Therapeutic or Preventive Procedure,USES,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
971,acetyl coenzyme a,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",AFFECTS,pc,C0056447,Therapeutic or Preventive Procedure,False,True
971,pepck,C0031644,"Amino Acid, Peptide, or Protein",USES,guanosine triphosphate,C0018353,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
971,"fructose 1,6-bisphosphatase",C1149893,Molecular Function,PRODUCES,fructose 6-phosphate,C0016745,Organic Chemical,False,True
