paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
1095,salivation,C0036104,Organ or Tissue Function,MANIFESTATION_OF,muscarinic,C0026815,Pharmacologic Substance,False,True
1095,sweating,C0038990,Finding,MANIFESTATION_OF,muscarinic,C0026815,Pharmacologic Substance,False,True
1095,bronchial constriction,C0079043,Organ or Tissue Function,MANIFESTATION_OF,muscarinic,C0026815,Pharmacologic Substance,False,True
1095,vomiting,C0042963,Sign or Symptom,MANIFESTATION_OF,muscarinic,C0026815,Pharmacologic Substance,False,True
1095,diarrhea,C0011991,Sign or Symptom,MANIFESTATION_OF,muscarinic,C0026815,Pharmacologic Substance,False,True
1095,cognitive disturbances,C0338656,Mental or Behavioral Dysfunction,OCCURS_IN,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1095,convulsions,C0036572,Sign or Symptom,OCCURS_IN,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1095,coma,C0009421,Disease or Syndrome,OCCURS_IN,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1095,respiration,C0035203,Physiologic Function,IS_A,vital signs,C0150404,Health Care Activity,False,True
1095,decontamination,C0011121,Therapeutic or Preventive Procedure,PREVENTS,absorption,C2347023,Organism Function,False,True
1095,atropine,C0004259,Organic Chemical,USES,parenterally,C0030547,Therapeutic or Preventive Procedure,False,True
1095,atropine,C0004259,Organic Chemical,MANAGES,muscarinic,C0026815,Pharmacologic Substance,False,True
1095,benzodiazepines,C0005064,Organic Chemical,TREATS,seizures,C0036572,Sign or Symptom,False,True
1096,pyridostigmine,C0034261,Organic Chemical,PRODUCES,protection,C1545588,Finding,False,True
1096,pyridostigmine,C0034261,Organic Chemical,PREVENTS,inhibition,C0021467,Mental Process,False,True
1096,protection,C1545588,Finding,LOCATION_OF,peripheral nervous system,C0206417,Body System,False,True
1096,pyridostigmine,C0034261,Organic Chemical,SPATIALLY_RELATED_TO,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1097,organophosphate cholinesterase inhibitors,C0008425,Organic Chemical,IS_A,organophosphate compounds,C0029254,Organic Chemical,False,True
1097,delayed neuropathy,C0442874,Disease or Syndrome,ASSOCIATED_WITH,demyelination,C0011304,Pathologic Function,False,True
1097,demyelination,C0011304,Pathologic Function,PROCESS_OF,axons,C0004461,Cell Component,False,True
1097,triorthocresyl phosphate,C0076986,Organic Chemical,INGREDIENT_OF,lubricating oils,C0175717,Biomedical or Dental Material,False,True
1097,nte,C1417861,Gene or Genome,ASSOCIATED_WITH,neuropathy,C0442874,Disease or Syndrome,False,True
1097,unsteady gait,C0231686,Finding,RESULT_OF,exposure,C0274281,Injury or Poisoning,False,True
1097,intermediate syndrome,C2316575,Disease or Syndrome,AFFECTS,nerve,C0027740,"Body Part, Organ, or Organ Component",False,True
1097,intermediate syndrome,C2316575,Disease or Syndrome,RESULT_OF,organophosphate insecticides,C0021580,Organic Chemical,False,True
1097,syndrome,C0039082,Disease or Syndrome,EXHIBITS,muscle weakness,C0030552,Disease or Syndrome,False,True
1097,intermediate syndrome,C2316575,Disease or Syndrome,ASSOCIATED_WITH,inhibition,C0021467,Mental Process,False,True
1100,carbachol,C0006945,Organic Chemical,IS_A,nicotinic agonist,C0242948,Pharmacologic Substance,False,True
1100,carbachol,C0006945,Organic Chemical,TREATS,glaucoma,C0017601,Disease or Syndrome,False,True
1101,bethanechol,C0053526,Organic Chemical,IS_A,agonist,C2987634,Biologically Active Substance,False,True
1101,patch,C0332461,Finding,MANAGES,smoking cessation,C0085134,Individual Behavior,False,True
1102,varenicline,C1569608,Organic Chemical,IS_A,agonist,C2987634,Biologically Active Substance,False,True
1102,varenicline,C1569608,Organic Chemical,TREATS,smoking cessation,C0085134,Individual Behavior,False,True
1103,pyridostigmine,C0034261,Organic Chemical,TREATS,myasthenia,C0947912,Disease or Syndrome,False,True
1108,malathion,C0024547,Organic Chemical,IS_A,insecticide,C0021576,Hazardous or Poisonous Substance,False,True
1108,enzymes,C0014442,"Amino Acid, Peptide, or Protein",AFFECTS,malathion,C0024547,Organic Chemical,False,True
1108,malathion,C0024547,Organic Chemical,IS_A,ectoparasiticide,C0003404,Pharmacologic Substance,False,True
1109,parathion,C0030514,Organic Chemical,IS_A,insecticide,C0021576,Hazardous or Poisonous Substance,False,True
1109,parathion,C0030514,Organic Chemical,AFFECTS,animals,C0003062,Animal,False,True
1110,nerve gas,C0301224,Organic Chemical,USES,terrorism,C0039565,Social Behavior,False,True
1111,bethanechol,C0053526,Organic Chemical,IS_A,generic,C0085155,Pharmacologic Substance,False,True
1111,urecholine,C0041946,Organic Chemical,IS_A,bethanechol,C0053526,Organic Chemical,False,True
1113,ophthalmic,C0015392,"Body Part, Organ, or Organ Component",LOCATION_OF,miostat,C1707266,Organic Chemical,False,True
1115,generic,C0085155,Pharmacologic Substance,ASSOCIATED_WITH,nicoderm,C0701369,Organic Chemical,False,True
1115,generic,C0085155,Pharmacologic Substance,ASSOCIATED_WITH,nicotrol,C0722099,Organic Chemical,False,True
1116,inhalation,C0004048,Organism Function,METHOD_OF,nicotrol inhaler,C0876107,Medical Device,False,True
1117,generic,C0085155,Pharmacologic Substance,ASSOCIATED_WITH,commit,C1171947,Organic Chemical,False,True
1117,generic,C0085155,Pharmacologic Substance,ASSOCIATED_WITH,nicorette,C0701400,Organic Chemical,False,True
1120,donepezil,C0527316,Organic Chemical,IS_A,cholinesterase inhibitors,C0008425,Organic Chemical,False,True
1120,aricept,C0527315,Organic Chemical,IS_A,cholinesterase inhibitors,C0008425,Organic Chemical,False,True
1121,tensilon,C0699082,Organic Chemical,IS_A,edrophonium,C0013615,Organic Chemical,False,True
1122,galantamine,C0016967,Organic Chemical,IS_A,generic,C0085155,Pharmacologic Substance,False,True
1122,reminyl,C0939465,Organic Chemical,IS_A,galantamine,C0016967,Organic Chemical,False,True
1122,razadyne,C0939465,Organic Chemical,IS_A,galantamine,C0016967,Organic Chemical,False,True
1123,neostigmine,C0027679,Organic Chemical,IS_A,generic,C0085155,Pharmacologic Substance,False,True
1124,physostigmine,C0031849,Organic Chemical,IS_A,generic,C0085155,Pharmacologic Substance,False,True
1124,eserine,C0885310,Organic Chemical,IS_A,physostigmine,C0031849,Organic Chemical,False,True
1125,pyridostigmine,C0034261,Organic Chemical,IS_A,generic,C0085155,Pharmacologic Substance,False,True
1125,mestinon,C0700005,Organic Chemical,IS_A,pyridostigmine,C0034261,Organic Chemical,False,True
1125,regonol,C0723004,Organic Chemical,IS_A,pyridostigmine,C0034261,Organic Chemical,False,True
1126,organophosphates,C0031701,Organic Chemical,CONCEPTUALLY_RELATED_TO,carbamates,C0006948,Organic Chemical,False,True
1126,poisoning,C0032343,Injury or Poisoning,CONCEPTUALLY_RELATED_TO,drug overdose,C0029944,Injury or Poisoning,False,True
1127,neonicotinoids,C4505166,Organic Chemical,IS_A,pesticides,C0031253,Hazardous or Poisonous Substance,False,True
1127,neonicotinoids,C4505166,Organic Chemical,AFFECTS,honey bees,C0323351,Eukaryote,False,True
1132,bases,C0178499,Chemical Viewed Functionally,CONCEPTUAL_PART_OF,function,C0031843,Physiologic Function,False,True
1132,α7 nicotinic receptors,C0034830,"Amino Acid, Peptide, or Protein",PERFORMS,function,C0031843,Physiologic Function,False,True
1133,nicotinic ach receptors,C0034830,"Amino Acid, Peptide, or Protein",IS_A,therapeutic targets,C5235658,Organic Chemical,False,True
1141,muscarinic (m) receptors,C0034826,"Amino Acid, Peptide, or Protein",LOCATION_OF,coronary circulation,C0010067,Organ or Tissue Function,False,True
1143,desensitization,C0178702,Therapeutic or Preventive Procedure,PROCESS_OF,nicotinic acetylcholine receptors,C0034830,"Amino Acid, Peptide, or Protein",False,True
1143,behaviors,C0004927,Behavior,CONCEPTUALLY_RELATED_TO,nicotine,C0028040,Organic Chemical,False,True
1143,behaviors,C0004927,Behavior,CONCEPTUALLY_RELATED_TO,addiction,C0085281,Mental or Behavioral Dysfunction,False,True
1143,behaviors,C0004927,Behavior,CONCEPTUALLY_RELATED_TO,mood,C0026516,Mental Process,False,True
1144,megacystis-microcolon-intestinal hypoperistalsis syndrome,C1608393,Disease or Syndrome,ASSOCIATED_WITH,α3 nicotinic acetylcholine receptor subunit,C0034830,"Amino Acid, Peptide, or Protein",False,True
1148,neonicotinoid insecticide,C1997222,Hazardous or Poisonous Substance,EXHIBITS,selective action,C0036576,Genetic Function,False,True
1151,decontami-nate,C0011121,Therapeutic or Preventive Procedure,PERFORMS,patient,C0030705,Patient or Disabled Group,False,True
1151,dyspnea,C0013404,Sign or Symptom,MANIFESTATION_OF,muscarinic effects,C0549427,Finding,False,True
1151,lacrimation,C0423153,Finding,MANIFESTATION_OF,muscarinic effects,C0549427,Finding,False,True
1151,confusion,C0009676,Mental or Behavioral Dysfunction,MANIFESTATION_OF,muscarinic effects,C0549427,Finding,False,True
1151,2-pam,C0071808,Organic Chemical,TREATS,muscle fasciculations,C0015644,Sign or Symptom,False,True
1151,decon-taminate,C0011121,Therapeutic or Preventive Procedure,PERFORMS,coworker,C0681088,Population Group,False,True
1153,jh,C0268060,Disease or Syndrome,EXHIBITS,prostatic hypertrophy,C1704272,Pathologic Function,False,True
1153,prostatic hypertrophy,C1704272,Pathologic Function,INDICATES,prostatectomy,C0033573,Therapeutic or Preventive Procedure,False,True
1153,jh,C0268060,Disease or Syndrome,EXHIBITS,hypertension,C0020538,Disease or Syndrome,False,True
1153,thiazide diuretic,C0012802,Pharmacologic Substance,MANAGES,hypertension,C0020538,Disease or Syndrome,False,True
1153,angiotensin-converting enzyme inhibitor,C0003015,Pharmacologic Substance,MANAGES,hypertension,C0020538,Disease or Syndrome,False,True
1153,jh,C0268060,Disease or Syndrome,EXHIBITS,urinary fre-quency,C0042023,Finding,False,True
1154,affinities,C0003255,Molecular Function,PROPERTY_OF,cholinoceptor antagonists,C0242897,Pharmacologic Substance,False,True
1155,m1,C0441971,Finding,IS_A,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1155,m5,C1550079,Organic Chemical,IS_A,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1155,agonists,C0243192,Pharmacologic Substance,INTERACTS_WITH,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1155,antagonists,C0682770,Pharmacologic Substance,INTERACTS_WITH,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1155,inverse agonist,C4743780,Biologically Active Substance,INTERACTS_WITH,receptor,C0597357,"Amino Acid, Peptide, or Protein",False,True
1155,antagonist,C0231491,Organ or Tissue Function,INTERACTS_WITH,receptor,C0597357,"Amino Acid, Peptide, or Protein",False,True
1155,amino acids,C0002520,"Amino Acid, Peptide, or Protein",PART_OF,muscarinic receptor,C0034826,"Amino Acid, Peptide, or Protein",False,True
1155,upper cavity,C0011334,Disease or Syndrome,IS_A,vestibule,C0042606,Body Space or Junction,False,True
1155,binding site,C0005456,Receptor,IS_A,extracellular vestibule,C0521119,Cell Component,False,True
1155,extracellular vestibule,C0521119,Cell Component,CONSISTS_OF,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
1155,m1 receptor subtype,C0531859,"Amino Acid, Peptide, or Protein",OCCURS_IN,neurons,C0027882,Cell,False,True
1155,neurons,C0027882,Cell,PART_OF,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1155,m1 receptor subtype,C0531859,"Amino Acid, Peptide, or Protein",OCCURS_IN,autonomic postganglionic cell bodies,C0004384,"Body Part, Organ, or Organ Component",False,True
1155,m1 receptor subtype,C0531859,"Amino Acid, Peptide, or Protein",OCCURS_IN,presynaptic sites,C4328870,Cell Component,False,True
1155,m2 receptors,C0597357,"Amino Acid, Peptide, or Protein",OCCURS_IN,myocardium,C0027061,Tissue,False,True
1155,m2 receptors,C0597357,"Amino Acid, Peptide, or Protein",OCCURS_IN,smooth muscle organs,C1267092,Tissue,False,True
1155,m3 receptors,C0597357,"Amino Acid, Peptide, or Protein",OCCURS_IN,effector cell membranes,C0007603,Cell Component,False,True
1155,m3 receptors,C0597357,"Amino Acid, Peptide, or Protein",OCCURS_IN,smooth muscle cells,C1135918,Cell,False,True
1155,m4,C1550077,Organic Chemical,OCCURS_IN,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1155,m5 receptors,C0597357,"Amino Acid, Peptide, or Protein",OCCURS_IN,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1156,muscarinic antagonists,C0003385,Pharmacologic Substance,IS_A,parasympatholytic,C0030511,Pharmacologic Substance,False,True
1157,compounds,C0010124,Organic Chemical,EXHIBITS,antimuscarinic effects,C0003385,Pharmacologic Substance,False,True
1157,compounds,C0010124,Organic Chemical,IS_A,medicines,C0013227,Pharmacologic Substance,False,True
1157,compounds,C0010124,Organic Chemical,IS_A,poisons,C0032346,Hazardous or Poisonous Substance,False,True
1158,m3 receptor,C0289799,"Amino Acid, Peptide, or Protein",CONTAINS,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",False,True
1158,dynamics,C3826426,Natural Phenomenon or Process,PROPERTY_OF,m3 muscarinic acetylcholine receptor,C4045009,"Amino Acid, Peptide, or Protein",False,True
1160,atropine,C0004259,Organic Chemical,IS_A,esters,C0014898,Organic Chemical,False,True
1160,congeners,C0678518,Chemical Viewed Structurally,IS_A,esters,C0014898,Organic Chemical,False,True
1160,esters,C0014898,Organic Chemical,DERIVATIVE_OF,tropic acid,C0077393,Organic Chemical,False,True
1160,atropine,C0004259,Organic Chemical,IS_A,hyoscyamine,C0596004,Organic Chemical,False,True
1160,atropine,C0004259,Organic Chemical,OCCURS_IN,atropa belladonna,C0004953,Plant,False,True
1160,atropa belladonna,C0004953,Plant,IS_A,nightshade,C0331221,Plant,False,True
1160,atropine,C0004259,Organic Chemical,OCCURS_IN,datura stramonium,C0038382,Plant,False,True
1160,datura stramonium,C0038382,Plant,IS_A,jamestown weed,C4520845,Organic Chemical,False,True
1160,datura stramonium,C0038382,Plant,IS_A,sacred datura,C0996923,Plant,False,True
1160,scopolamine,C0036442,Organic Chemical,OCCURS_IN,hyoscyamus niger,C0331200,Plant,False,True
1160,hyoscyamus niger,C0331200,Plant,IS_A,henbane,C0331199,Plant,False,True
1161,scopolamine,C0036442,Organic Chemical,EXHIBITS,oxygen present,C0150312,Finding,False,True
1161,homatropine,C0062922,Organic Chemical,CONTAINS,hydroxyl group,C0700307,Inorganic Chemical,False,True
1162,atropine,C0004259,Organic Chemical,IS_A,l(−)-hyoscyamine,C0596004,Organic Chemical,False,True
1162,isomers,C0022203,Natural Phenomenon or Process,CONCEPTUAL_PART_OF,alkaloids,C0002062,Organic Chemical,False,True
1163,synthetic molecules,C0440257,Organic Chemical,PRODUCES,antimuscarinic effects,C0003385,Pharmacologic Substance,False,True
1163,synthetic molecules,C0440257,Organic Chemical,AFFECTS,eye,C0015392,"Body Part, Organ, or Organ Component",False,True
1163,antihistaminic,C0019593,Pharmacologic Substance,IS_A,drugs,C0013227,Pharmacologic Substance,False,True
1163,antipsychotic,C0040615,Pharmacologic Substance,IS_A,drugs,C0013227,Pharmacologic Substance,False,True
1163,antidepressant,C0003289,Pharmacologic Substance,IS_A,drugs,C0013227,Pharmacologic Substance,False,True
1166,natural alkaloids,C0002062,Organic Chemical,OCCURS_IN,gut,C0017189,Body System,False,True
1166,natural alkaloids,C0002062,Organic Chemical,OCCURS_IN,conjunctival membranes,C0009758,"Body Part, Organ, or Organ Component",False,True
1166,scopolamine,C0036442,Organic Chemical,TRAVERSES,skin,C0444099,Body Substance,False,True
1168,scopolamine,C0036442,Organic Chemical,IS_A,antimuscarinic drugs,C0003385,Pharmacologic Substance,False,True
1170,atropine,C0004259,Organic Chemical,OCCURS_IN,blood,C0005767,Body Substance,False,True
1170,atropine,C0004259,Organic Chemical,OCCURS_IN,urine,C0042036,Body Substance,False,True
1170,conjugation products,C1160466,Natural Phenomenon or Process,OCCURS_IN,urine,C0042036,Body Substance,False,True
1170,atropine,C0004259,Organic Chemical,AFFECTS,parasympathetic function,C0206234,Therapeutic or Preventive Procedure,False,True
1170,parasympathetic function,C0206234,Therapeutic or Preventive Procedure,OCCURS_IN,organs,C0178784,"Body Part, Organ, or Organ Component",False,True
1170,atropine,C0004259,Organic Chemical,AFFECTS,iris,C0022077,"Body Part, Organ, or Organ Component",False,True
1170,atropine,C0004259,Organic Chemical,AFFECTS,ciliary muscle,C0559230,"Body Part, Organ, or Organ Component",False,True
1172,atropine,C0004259,Organic Chemical,AFFECTS,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1172,aspartate,C0085845,"Amino Acid, Peptide, or Protein",PHYSICALLY_RELATED_TO,acetylcholine,C0001041,Organic Chemical,False,True
1172,antimuscarinic drugs,C0003385,Pharmacologic Substance,INTERACTS_WITH,aspartate,C0085845,"Amino Acid, Peptide, or Protein",False,True
1173,quaternary amines,C1523025,Molecular Function,USES,pulmonary applications,C0281169,Pathologic Function,False,True
1173,quaternary amines,C1523025,Molecular Function,TREATS,peptic disease,C0030920,Disease or Syndrome,False,True
1173,quaternary amines,C1523025,Molecular Function,TREATS,copd,C0024117,Disease or Syndrome,False,True
1174,tropicamide,C0041190,Organic Chemical,IS_A,mydriatric,C0026964,Pharmacologic Substance,False,True
1174,tropicamide,C0041190,Organic Chemical,IS_A,cycloplegic,C0010586,Pharmacologic Substance,False,True
1174,dicyclomine,C0012125,Organic Chemical,TREATS,peptic disease,C0030920,Disease or Syndrome,False,True
1174,dicyclomine,C0012125,Organic Chemical,TREATS,hypermotility,C0683370,Pathologic Function,False,True
1175,quaternary amine,C1523025,Molecular Function,TREATS,asthma,C0004096,Disease or Syndrome,False,True
1175,tertiary amine,C0597565,Inorganic Chemical,TREATS,parkinson’s disease,C0030567,Disease or Syndrome,False,True
1177,muscarinic agonists,C0242947,Pharmacologic Substance,CAUSES,release,C0030685,Health Care Activity,False,True
1177,inositol trisphosphate,C2246331,Molecular Function,IS_A,ip3,C2753433,Molecular Function,False,True
1177,muscarinic agonists,C0242947,Pharmacologic Substance,CAUSES,inhibition,C0021467,Mental Process,False,True
1177,inhibition,C0021467,Mental Process,AFFECTS,adenylyl cyclase,C0001492,"Amino Acid, Peptide, or Protein",False,True
1177,muscarinic antagonists,C0003385,Pharmacologic Substance,INTERACTS_WITH,receptor,C0597357,"Amino Acid, Peptide, or Protein",False,True
1177,equilibrium,C0014653,Organism Function,OCCURS_IN,receptor,C0597357,"Amino Acid, Peptide, or Protein",False,True
1177,atropine,C0004259,Organic Chemical,IS_A,inverse agonists,C0243192,Pharmacologic Substance,False,True
1177,pirenzepine,C0031978,Organic Chemical,IS_A,inverse agonists,C0243192,Pharmacologic Substance,False,True
1177,trihexyphenidyl,C0041009,Organic Chemical,IS_A,inverse agonists,C0243192,Pharmacologic Substance,False,True
1177,4-damp,C0048255,Organic Chemical,IS_A,inverse agonists,C0243192,Pharmacologic Substance,False,True
1177,ipratropium,C0027235,Organic Chemical,IS_A,inverse agonists,C0243192,Pharmacologic Substance,False,True
1177,glycopyrrolate,C0017970,Organic Chemical,IS_A,inverse agonists,C0243192,Pharmacologic Substance,False,True
1178,atropine,C0004259,Organic Chemical,AFFECTS,bronchial,C0205039,"Body Part, Organ, or Organ Component",False,True
1178,atropine,C0004259,Organic Chemical,AFFECTS,sweat glands,C0038989,"Body Part, Organ, or Organ Component",False,True
1178,gastric parietal cells,C0030559,Cell,PRODUCES,acid,C0001128,Chemical,False,True
1178,antimuscarinic agents,C0003385,Pharmacologic Substance,AFFECTS,cholinoceptor agonists,C2936567,Pharmacologic Substance,False,True
1178,antimuscarinic agents,C0003385,Pharmacologic Substance,AFFECTS,acetylcholine,C0001041,Organic Chemical,False,True
1180,antimuscarinic drugs,C0003385,Pharmacologic Substance,INTERACTS_WITH,subgroups,C1079230,Virus,False,True
1181,subgroups,C1079230,Virus,CONCEPTUAL_PART_OF,muscarinic receptor,C0034826,"Amino Acid, Peptide, or Protein",False,True
1181,antagonists,C0243076,Chemical Viewed Functionally,INTERACTS_WITH,subgroups,C1079230,Virus,False,True
1182,antispasmodic agent,C0037766,Pharmacologic Substance,AFFECTS,intestinal,C0021853,"Body Part, Organ, or Organ Component",False,True
1183,antipsychotic,C0040615,Pharmacologic Substance,INTERACTS_WITH,muscarinic receptor,C0034826,"Amino Acid, Peptide, or Protein",False,True
1183,antidepressant drugs,C0003289,Pharmacologic Substance,INTERACTS_WITH,muscarinic receptor,C0034826,"Amino Acid, Peptide, or Protein",False,True
1184,atropine,C0004259,Organic Chemical,AFFECTS,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1184,atropine,C0004259,Organic Chemical,PRODUCES,sedative effect,C3179159,Physiologic Function,False,True
1184,atropine,C0004259,Organic Chemical,AFFECTS,brain,C0006104,"Body Part, Organ, or Organ Component",False,True
1184,scopolamine,C0036442,Organic Chemical,PRODUCES,drowsiness,C0013144,Finding,False,True
1184,scopolamine,C0036442,Organic Chemical,PRODUCES,amnesia,C0002622,Mental or Behavioral Dysfunction,False,True
1184,scopolamine,C0036442,Organic Chemical,CAUSES,excitement,C0233571,Mental Process,False,True
1184,scopolamine,C0036442,Organic Chemical,CAUSES,agitation,C0085631,Sign or Symptom,False,True
1184,atropine,C0004259,Organic Chemical,CAUSES,excitement,C0233571,Mental Process,False,True
1184,atropine,C0004259,Organic Chemical,CAUSES,agitation,C0085631,Sign or Symptom,False,True
1185,antimuscarinic drugs,C0003385,Pharmacologic Substance,MANAGES,tremor,C0040822,Sign or Symptom,False,True
1185,atropine,C0004259,Organic Chemical,INGREDIENT_OF,belladonna extract,C0301370,Organic Chemical,False,True
1185,antimuscarinic agent,C0003385,Pharmacologic Substance,INTERACTS_WITH,dopamine precursor drug,C0033262,Chemical Viewed Functionally,False,True
1185,dopamine precursor drug,C0033262,Chemical Viewed Functionally,IS_A,levodopa,C0023570,"Amino Acid, Peptide, or Protein",False,True
1186,motion sickness,C0026603,Disease or Syndrome,ASSOCIATED_WITH,muscarinic cholinergic transmission,C0234097,Organ or Tissue Function,False,True
1186,scopolamine,C0036442,Organic Chemical,PREVENTS,motion sickness,C0026603,Disease or Syndrome,False,True
1187,topical atropine,C0004259,Organic Chemical,PRODUCES,mydriasis,C0026961,Sign or Symptom,False,True
1187,tertiary antimuscarinic drugs,C0003385,Pharmacologic Substance,PRODUCES,mydriasis,C0026961,Sign or Symptom,False,True
1188,antimuscarinic drugs,C0003385,Pharmacologic Substance,DISRUPTS,contraction,C1140999,Pathologic Function,False,True
1188,antimuscarinic drugs,C0003385,Pharmacologic Substance,AFFECTS,ciliary muscle,C0559230,"Body Part, Organ, or Organ Component",False,True
1190,antimuscarinic drugs,C0003385,Pharmacologic Substance,CAUSES,dry,C0011682,Natural Phenomenon or Process,False,True
1190,patients,C0030705,Patient or Disabled Group,EXHIBITS,dry,C0011682,Natural Phenomenon or Process,False,True
1191,muscarinic receptor blockade,C0034826,"Amino Acid, Peptide, or Protein",AFFECTS,sinoatrial node,C0037189,"Body Part, Organ, or Organ Component",False,True
1191,atropine,C0004259,Organic Chemical,CAUSES,tachycardia,C0039231,Finding,False,True
1191,atropine,C0004259,Organic Chemical,DISRUPTS,autoreceptors,C0206128,"Amino Acid, Peptide, or Protein",False,True
1191,postganglionic fibers,C0004384,"Body Part, Organ, or Organ Component",CONTAINS,autoreceptors,C0206128,"Amino Acid, Peptide, or Protein",False,True
1191,acetylcholine release,C0001041,Organic Chemical,OCCURS_IN,sinus node,C0037189,"Body Part, Organ, or Organ Component",False,True
1191,acetylcholine release,C0001041,Organic Chemical,OCCURS_IN,tissues,C0040300,Tissue,False,True
1191,atropine,C0004259,Organic Chemical,DISRUPTS,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1191,atropine,C0004259,Organic Chemical,AFFECTS,electrocardiogram,C0013798,Diagnostic Procedure,False,True
1191,atropine,C0004259,Organic Chemical,DISRUPTS,muscarinic effects,C0549427,Finding,False,True
1191,muscarinic effects,C0549427,Finding,OCCURS_IN,atrial muscle,C0026845,Tissue,False,True
1192,topical scopolamine,C3212049,Clinical Drug,AFFECTS,pupil diameter,C0489618,Finding,False,True
1192,topical scopolamine,C3212049,Clinical Drug,AFFECTS,accommodation,C0000936,Organ or Tissue Function,False,True
1192,pupil diameter,C0489618,Finding,OCCURS_IN,eye,C0015392,"Body Part, Organ, or Organ Component",False,True
1192,accommodation,C0000936,Organ or Tissue Function,OCCURS_IN,eye,C0015392,"Body Part, Organ, or Organ Component",False,True
1192,drug,C0013227,Pharmacologic Substance,INGREDIENT_OF,drop,C0991568,Biomedical or Dental Material,False,True
1192,atropine,C0004259,Organic Chemical,CAUSES,mydriasis,C0026961,Sign or Symptom,False,True
1192,scopolamine,C0036442,Organic Chemical,CAUSES,mydriasis,C0026961,Sign or Symptom,False,True
1192,homatropine-paredrine,C0062922,Organic Chemical,CAUSES,mydriasis,C0026961,Sign or Symptom,False,True
1192,antimuscarinic drugs,C0003385,Pharmacologic Substance,AFFECTS,ventricles,C0018827,"Body Part, Organ, or Organ Component",False,True
1192,receptors,C0597357,"Amino Acid, Peptide, or Protein",BRINGS_ABOUT,vasodilation,C0042401,Organ or Tissue Function,False,True
1192,antimuscarinic,C0003385,Pharmacologic Substance,DISRUPTS,receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
1195,atropine,C0004259,Organic Chemical,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
1195,atropine,C0004259,Organic Chemical,CAUSES,parasympathomimetic effect,C3179243,Physiologic Function,False,True
1195,atropine,C0004259,Organic Chemical,DISRUPTS,prejunctional muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1196,atropine,C0004259,Organic Chemical,AFFECTS,patients,C0030705,Patient or Disabled Group,False,True
1196,patients,C0030705,Patient or Disabled Group,EXHIBITS,hemodynamics,C0019010,Organ or Tissue Function,False,True
1198,smooth muscle,C1267092,Tissue,CONTAINS,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1198,secretory glands,C1327616,Cell Function,CONTAINS,muscarinic receptors,C0034826,"Amino Acid, Peptide, or Protein",False,True
1198,smooth muscle,C1267092,Tissue,EXHIBITS,vagal innervation,C0021516,Organ or Tissue Function,False,True
1198,secretory glands,C1327616,Cell Function,EXHIBITS,vagal innervation,C0021516,Organ or Tissue Function,False,True
1198,smooth muscle,C1267092,Tissue,PART_OF,airway,C0178987,Medical Device,False,True
1198,secretory glands,C1327616,Cell Function,PART_OF,airway,C0178987,Medical Device,False,True
1198,atropine,C0004259,Organic Chemical,CAUSES,bronchodilation,C1371299,Organ or Tissue Function,False,True
1198,atropine,C0004259,Organic Chemical,DISRUPTS,secretion,C0036536,Biologic Function,False,True
1198,patients,C0030705,Patient or Disabled Group,EXHIBITS,airway disease,C0699949,Disease or Syndrome,False,True
1198,m2 receptors,C0597357,"Amino Acid, Peptide, or Protein",LOCATION_OF,parasympathetic nerves,C0459522,"Body Part, Organ, or Organ Component",False,True
1198,m2 receptors,C0597357,"Amino Acid, Peptide, or Protein",DISRUPTS,bronchodilation,C1371299,Organ or Tissue Function,False,True
1198,m3 receptors,C0597357,"Amino Acid, Peptide, or Protein",LOCATION_OF,smooth muscle,C1267092,Tissue,False,True
1198,m3 receptors,C0597357,"Amino Acid, Peptide, or Protein",LOCATION_OF,airway,C0178987,Medical Device,False,True
1198,antimuscarinic drugs,C0003385,Pharmacologic Substance,DISRUPTS,m3 receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
