paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
1582,kidneys,C0022646,"Body Part, Organ, or Organ Component",LOCATION_OF,sulfatides,C0038727,Organic Chemical,False,True
1586,enzymes,C0014442,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,glycosphingolipids,C0017978,Organic Chemical,False,True
1588,paps,C1323288,Molecular Function,INGREDIENT_OF,glycosaminoglycan synthesis,C1156899,Molecular Function,False,True
1588,paps,C1323288,Molecular Function,INGREDIENT_OF,steroid hormone catabolism,C0301818,Organic Chemical,False,True
1592,lysosomal lipid storage diseases,C0023794,Disease or Syndrome,IS_A,sphingolipidoses,C0037899,Disease or Syndrome,False,True
1596,prostaglandins,C0033554,Organic Chemical,IS_A,eicosanoids,C0013725,Organic Chemical,False,True
1596,thromboxanes,C0040061,Organic Chemical,IS_A,eicosanoids,C0013725,Organic Chemical,False,True
1596,leukotrienes,C0023545,Organic Chemical,IS_A,eicosanoids,C0013725,Organic Chemical,False,True
1602,prostaglandin h2 synthase,C1565830,"Amino Acid, Peptide, or Protein",PRODUCES,pgh2,C0072288,Organic Chemical,False,True
1602,pgh2,C0072288,Organic Chemical,PRODUCES,pg,C0030827,Organic Chemical,False,True
1602,pgh2,C0072288,Organic Chemical,PRODUCES,tx,C0087111,Therapeutic or Preventive Procedure,False,True
1603,cortisol,C0020268,Organic Chemical,INHIBITS,phospholipase a2 activity,C1149842,Molecular Function,False,True
1603,aspirin,C0004057,Organic Chemical,INHIBITS,cox-1,C1565830,"Amino Acid, Peptide, or Protein",False,True
1603,aspirin,C0004057,Organic Chemical,INHIBITS,cox-2,C1565860,"Amino Acid, Peptide, or Protein",False,True
1605,cox-1,C1565830,"Amino Acid, Peptide, or Protein",PRODUCES,thromboxane a2,C0040057,Organic Chemical,False,True
1605,cox-2,C1565860,"Amino Acid, Peptide, or Protein",PRODUCES,prostacyclin,C0033567,Organic Chemical,False,True
1607,inhibitors,C0243077,Chemical Viewed Functionally,TREATS,asthma,C0004096,Disease or Syndrome,False,True
1613,ingestion,C0232478,Biologic Function,CAUSES,bronchoconstriction,C0079043,Organ or Tissue Function,False,True
1626,dipalmitoylphosphatidylcholine,C0000039,Organic Chemical,IS_A,lung surfactant,C0034085,Organic Chemical,False,True
1626,respiratory distress syndrome,C0035220,Disease or Syndrome,OCCURS_IN,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
1633,protein,C0033684,"Amino Acid, Peptide, or Protein",INDICATES,kidney damage,C0161816,Pathologic Function,False,True
1635,aspirin,C0004057,Organic Chemical,PREVENTS,blood clots,C0087086,Pathologic Function,False,True
1639,cholesterol,C0008377,Organic Chemical,PART_OF,cell membranes,C0007603,Cell Component,False,True
1639,plaque,C0011389,Disease or Syndrome,CAUSES,atherosclerosis,C0003850,Disease or Syndrome,False,True
1643,de novo synthesis,C0220781,Biologic Function,PRODUCES,cholesterol,C0008377,Organic Chemical,False,True
1651,hmg coa reductase,C0020374,"Amino Acid, Peptide, or Protein",PRODUCES,coa,C0009226,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1652,mevalonate,C0677647,Organic Chemical,INGREDIENT_OF,cholesterol synthesis,C0599474,Molecular Function,False,True
1653,mevalonate,C0677647,Organic Chemical,PRODUCES,5-pyrophosphomevalonate,C1150824,Molecular Function,False,True
1654,5-pyrophosphomevalonate,C1150824,Molecular Function,PRODUCES,isopentenyl pyrophosphate (ipp),C0020823,Organic Chemical,False,True
1655,isopentenyl pyrophosphate (ipp),C0020823,Organic Chemical,PRODUCES,geranyl pyrophosphate (gpp),C0343055,Disease or Syndrome,False,True
1655,dpp,C1414174,Gene or Genome,PRODUCES,geranyl pyrophosphate (gpp),C0343055,Disease or Syndrome,False,True
1656,isopentenyl pyrophosphate (ipp),C0020823,Organic Chemical,PRODUCES,farnesyl pyrophosphate (fpp),C1412373,Gene or Genome,False,True
1656,geranyl pyrophosphate (gpp),C0343055,Disease or Syndrome,PRODUCES,farnesyl pyrophosphate (fpp),C1412373,Gene or Genome,False,True
1656,squalene,C0038071,Organic Chemical,PRODUCES,sterol lanosterol,C0023025,Organic Chemical,False,True
1656,linear squalene,C0038071,Organic Chemical,PRODUCES,lanosterol,C0023025,Organic Chemical,False,True
1657,lanosterol,C0023025,Organic Chemical,PRODUCES,cholesterol,C0008377,Organic Chemical,False,True
1657,7-dhc,C0049865,Organic Chemical,PRODUCES,vitamin d3,C0008318,Organic Chemical,False,True
1659,hmg coa reductase,C0020374,"Amino Acid, Peptide, or Protein",MANAGES,cholesterol biosynthesis,C0599474,Molecular Function,False,True
1661,srebp-2,C1528373,"Amino Acid, Peptide, or Protein",MANAGES,gene,C0017337,Gene or Genome,False,True
1661,srebp-2,C1528373,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1661,sterols,C0038323,Organic Chemical,INTERACTS_WITH,scap,C0406803,Neoplastic Process,False,True
1661,scap,C0406803,Neoplastic Process,INTERACTS_WITH,insig,C0025252,"Amino Acid, Peptide, or Protein",False,True
1661,srebp-1c,C0537474,"Amino Acid, Peptide, or Protein",MANAGES,enzymes,C0014442,"Amino Acid, Peptide, or Protein",False,True
1667,statin drugs,C0360714,Organic Chemical,DISRUPTS,hmg coa reductase,C0020374,"Amino Acid, Peptide, or Protein",False,True
1667,statin drugs,C0360714,Organic Chemical,TREATS,hypercholesterolemia,C0020443,Disease or Syndrome,False,True
1671,bile,C0005388,Body Substance,CONSISTS_OF,inorganic compounds,C0021521,Inorganic Chemical,False,True
1671,bile,C0005388,Body Substance,TRAVERSES,bile duct,C0005400,"Body Part, Organ, or Organ Component",False,True
1671,gallbladder,C0016976,"Body Part, Organ, or Organ Component",LOCATION_OF,bile,C0005388,Body Substance,False,True
1679,bacterial action,C0004611,Bacterium,INTERACTS_WITH,bile salts,C0005404,Organic Chemical,False,True
1680,bacteria,C0004611,Bacterium,AFFECTS,bile salts,C0005404,Organic Chemical,False,True
1680,bacteria,C0004611,Bacterium,PRODUCES,deoxycholic acid,C0011479,Organic Chemical,False,True
1682,intestine,C0021853,"Body Part, Organ, or Organ Component",LOCATION_OF,bile salts,C0005404,Organic Chemical,False,True
1682,liver,C0023884,"Body Part, Organ, or Organ Component",PERFORMS,secretion,C0036536,Biologic Function,False,True
1682,albumin,C0001924,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,bile salts,C0005404,Organic Chemical,False,True
1682,bile acid sequestrants,C2917337,Pharmacologic Substance,PREVENTS,reabsorption,C2610986,Physiologic Function,False,True
1689,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",PART_OF,lipoprotein particles,C4235358,Cell Component,False,True
1693,intestinal mucosal cells,C1512944,Cell,LOCATION_OF,c0008731,C0008731,"Amino Acid, Peptide, or Protein",False,True
1693,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",CONTAINS,c0008377,C0008377,Organic Chemical,False,True
1693,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",CONTAINS,c0259753,C0259753,Organic Chemical,False,True
1693,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",CONTAINS,c0008387,C0008387,Organic Chemical,False,True
1702,vldl,C0023825,"Amino Acid, Peptide, or Protein",CONTAINS,c0023779,C0023779,Organic Chemical,False,True
1707,ldl particles,C0597177,Chemical Viewed Structurally,CONTAINS,tag,C0037293,Neoplastic Process,False,True
1717,hdl particles,C0597177,Chemical Viewed Structurally,CONTAINS,apo c-ii,C0052190,"Amino Acid, Peptide, or Protein",False,True
1725,lp(a),C0065058,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,coronary heart disease,C0010054,Disease or Syndrome,False,True
1733,lh,C0023607,"Amino Acid, Peptide, or Protein",AFFECTS,testes,C0021358,"Body Part, Organ, or Organ Component",False,True
1733,lh,C0023607,"Amino Acid, Peptide, or Protein",AFFECTS,testosterone,C0039601,Organic Chemical,False,True
1733,lh,C0023607,"Amino Acid, Peptide, or Protein",AFFECTS,ovaries,C0029939,"Body Part, Organ, or Organ Component",False,True
1733,lh,C0023607,"Amino Acid, Peptide, or Protein",AFFECTS,estrogens,C0014939,Organic Chemical,False,True
1733,lh,C0023607,"Amino Acid, Peptide, or Protein",AFFECTS,progesterone,C0033308,Organic Chemical,False,True
1733,fsh,C0016424,Clinical Drug,AFFECTS,ovarian follicles,C0018120,"Body Part, Organ, or Organ Component",False,True
1733,fsh,C0016424,Clinical Drug,AFFECTS,testicular spermatogenesis,C0037864,Cell Function,False,True
1733,gonadotropin-releasing hormone,C0023610,"Amino Acid, Peptide, or Protein",AFFECTS,anterior pituitary,C0032016,"Amino Acid, Peptide, or Protein",False,True
1733,gonadotropin-releasing hormone,C0023610,"Amino Acid, Peptide, or Protein",AFFECTS,lh,C0023607,"Amino Acid, Peptide, or Protein",False,True
1733,gonadotropin-releasing hormone,C0023610,"Amino Acid, Peptide, or Protein",AFFECTS,fsh,C0016424,Clinical Drug,False,True
1733,lh,C0023607,"Amino Acid, Peptide, or Protein",AFFECTS,camp,C0001455,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1733,fsh,C0016424,Clinical Drug,INTERACTS_WITH,surface receptors,C0034800,"Amino Acid, Peptide, or Protein",False,True
1733,fsh,C0016424,Clinical Drug,AFFECTS,camp,C0001455,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1735,receptor–ligand complexes,,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,dna sequences,C1138413,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1739,statins,C0360714,Organic Chemical,DISRUPTS,hmg coa reductase,C0020374,"Amino Acid, Peptide, or Protein",False,True
1739,statins,C0360714,Organic Chemical,TREATS,hypercholesterolemia,C0020443,Disease or Syndrome,False,True
1740,bile acids,C0005390,Organic Chemical,DISRUPTS,cholesterol-7-αhydroxylase,C0008396,"Amino Acid, Peptide, or Protein",False,True
1743,tag,C0037293,Neoplastic Process,IS_A,triacylglycerol,C0041004,Organic Chemical,False,True
1743,nadph,C0027303,"Nucleic Acid, Nucleoside, or Nucleotide",IS_A,nicotinamide adenine dinucleotide phosphate,C0027303,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1743,c,,,IS_A,carbon,C0007009,Pharmacologic Substance,False,True
1750,ampk,C1150553,Molecular Function,AFFECTS,reductase,C0030016,"Amino Acid, Peptide, or Protein",False,True
1753,cholesterol,C0008377,Organic Chemical,PART_OF,vldl,C0023825,"Amino Acid, Peptide, or Protein",False,True
1762,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",CAUSES,appearance,C0233426,Organism Attribute,False,True
1762,high-density lipoproteins,C0023821,"Amino Acid, Peptide, or Protein",CONTAINS,cholesteryl esters,C0008387,Organic Chemical,False,True
1762,low-density lipoproteins,C0023823,Organic Chemical,CONTAINS,cholesteryl esters,C0008387,Organic Chemical,False,True
1762,intermediate-density lipoproteins,C0065063,"Amino Acid, Peptide, or Protein",CONTAINS,cholesteryl esters,C0008387,Organic Chemical,False,True
1768,apo b-48,C0103839,"Amino Acid, Peptide, or Protein",PART_OF,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",False,True
1768,cholesteryl ester transfer protein,C0055538,"Amino Acid, Peptide, or Protein",PERFORMS,cholesteryl ester–tag exchange,C0678640,Social Behavior,False,True
1771,cortisol,C0017710,Organic Chemical,AFFECTS,blood glucose,C0005802,Organic Chemical,False,True
1771,cortisol,C0017710,Organic Chemical,PREVENTS,acth release,C0001655,"Amino Acid, Peptide, or Protein",False,True
1788,e3,C1150682,Molecular Function,INTERACTS_WITH,proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
1792,gastric juice,C0017133,Body Substance,CONTAINS,hydrochloric acid,C0020259,"Indicator, Reagent, or Diagnostic Aid",False,True
1792,gastric juice,C0017133,Body Substance,CONTAINS,proenzyme pepsinogen,C0030913,"Amino Acid, Peptide, or Protein",False,True
1796,pepsin,C0030909,"Amino Acid, Peptide, or Protein",PRODUCES,polypeptides,C1305923,"Amino Acid, Peptide, or Protein",False,True
1798,pancreatic proteases,C0030286,Disease or Syndrome,PRODUCES,oligopeptides,C0028954,"Amino Acid, Peptide, or Protein",False,True
1798,pancreatic proteases,C0030286,Disease or Syndrome,PRODUCES,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
1803,enteropeptidase,C0014366,"Amino Acid, Peptide, or Protein",LOCATION_OF,intestinal mucosal cells,C0021853,"Body Part, Organ, or Organ Component",False,True
1805,pancreatic secretion,C0030296,Body Substance,AFFECTS,digestion,C0012238,Organism Function,False,True
1808,aminopeptidase,C0002570,"Amino Acid, Peptide, or Protein",LOCATION_OF,enterocytes,C0682610,Cell,False,True
1824,aminotransferases,C0002594,"Amino Acid, Peptide, or Protein",INDICATES,damage,C0010957,Injury or Poisoning,False,True
1826,liver,C0023884,"Body Part, Organ, or Organ Component",CONTAINS,ast,C0004002,"Amino Acid, Peptide, or Protein",False,True
1829,oxidative deamination reactions,C0030012,Molecular Function,PRODUCES,free ammonia,C0002607,Pharmacologic Substance,False,True
1829,oxidative deamination reactions,C0030012,Molecular Function,OCCURS_IN,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
1829,oxidative deamination reactions,C0030012,Molecular Function,OCCURS_IN,kidney,C0022646,"Body Part, Organ, or Organ Component",False,True
1829,oxidative deamination reactions,C0030012,Molecular Function,PRODUCES,α-keto acids,C0022618,Organic Chemical,False,True
1830,nad+,C0027270,"Nucleic Acid, Nucleoside, or Nucleotide",USES,oxidative deamination,C0011061,Natural Phenomenon or Process,False,True
1833,ammonia,C0002607,Pharmacologic Substance,PRODUCES,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
1838,glutaminase,C0017796,"Amino Acid, Peptide, or Protein",PRODUCES,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
1838,glutaminase,C0017796,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1838,gdh,C0017786,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1844,oxidative deamination,C0011061,Natural Phenomenon or Process,PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1844,carbamoyl phosphate synthetase i,C0006961,"Amino Acid, Peptide, or Protein",USES,n-acetylglutamate,C0067724,"Amino Acid, Peptide, or Protein",False,True
1847,argininosuccinate synthetase,C0003776,"Amino Acid, Peptide, or Protein",PRODUCES,argininosuccinate,C0368700,"Amino Acid, Peptide, or Protein",False,True
1849,argininosuccinate lyase,C0003775,"Amino Acid, Peptide, or Protein",PRODUCES,arginine,C0003765,"Amino Acid, Peptide, or Protein",False,True
1849,argininosuccinate lyase,C0003775,"Amino Acid, Peptide, or Protein",PRODUCES,fumarate,C0220833,Organic Chemical,False,True
1849,malate dehydrogenase,C0024544,"Amino Acid, Peptide, or Protein",PRODUCES,oxaloacetate,C0029989,Organic Chemical,False,True
1850,arginase-i,C0003762,"Amino Acid, Peptide, or Protein",PRODUCES,ornithine,C0029277,"Amino Acid, Peptide, or Protein",False,True
1850,arginase-i,C0003762,"Amino Acid, Peptide, or Protein",PRODUCES,urea,C0041942,Organic Chemical,False,True
1851,bacterial urease,C0004623,Disease or Syndrome,PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1853,glutamate,C0017789,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1855,nag,C1417593,Gene or Genome,INTERACTS_WITH,carbamoyl phosphate synthetase i,C0006961,"Amino Acid, Peptide, or Protein",False,True
1858,tissues,C0040300,Tissue,PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1860,amino acids,C0002520,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1861,liver,C0023884,"Body Part, Organ, or Organ Component",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1861,kidneys,C0022646,"Body Part, Organ, or Organ Component",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1865,amines,C0002508,Organic Chemical,PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1865,monoamine oxidase,C0026454,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1867,purines,C0034140,Organic Chemical,PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1867,pyrimidines,C0034289,"Nucleic Acid, Nucleoside, or Nucleotide",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1871,blood,C0005767,Body Substance,CONTAINS,urea,C0041942,Organic Chemical,False,True
1871,kidneys,C0022646,"Body Part, Organ, or Organ Component",CONTAINS,urea,C0041942,Organic Chemical,False,True
1873,glutamine synthetase,C0017801,"Amino Acid, Peptide, or Protein",OCCURS_IN,skeletal muscle,C0242692,Tissue,False,True
1873,glutamine synthetase,C0017801,"Amino Acid, Peptide, or Protein",OCCURS_IN,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
1875,ammonia,C0002607,Pharmacologic Substance,CAUSES,tremors,C0040822,Sign or Symptom,False,True
1877,liver disease,C0023895,Disease or Syndrome,CAUSES,hyperammonemia,C0220994,Disease or Syndrome,False,True
1879,phenylbutyrate,C0031465,Organic Chemical,PRODUCES,phenylacetate,C0031452,Organic Chemical,False,True
1888,glutamate,C0017789,"Amino Acid, Peptide, or Protein",PRODUCES,α-ketoglutarate,C1291208,Organic Chemical,False,True
1888,oxaloacetate,C0029989,Organic Chemical,PRODUCES,aspartate,C0085845,"Amino Acid, Peptide, or Protein",False,True
1890,enterocytes,C0682610,Cell,CONTAINS,free amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
1892,liver,C0023884,"Body Part, Organ, or Organ Component",USES,ammonia,C0002607,Pharmacologic Substance,False,True
1895,amino acids,C0002520,"Amino Acid, Peptide, or Protein",PRODUCES,toxic ammonia,C0002607,Pharmacologic Substance,False,True
1895,toxic ammonia,C0002607,Pharmacologic Substance,OCCURS_IN,blood,C0005767,Body Substance,False,True
1896,branched-chain amino acids,C0002521,"Amino Acid, Peptide, or Protein",PRODUCES,glutamine,C0017797,"Amino Acid, Peptide, or Protein",False,True
1896,glutamate dehydrogenase,C0017786,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1896,glutamate dehydrogenase,C0017786,"Amino Acid, Peptide, or Protein",PRODUCES,α-ketoglutarate,C1291208,Organic Chemical,False,True
1896,arginine,C0003765,"Amino Acid, Peptide, or Protein",OCCURS_IN,hepatic urea cycle,C0597619,Molecular Function,False,True
1910,deficiencies,C0268487,Disease or Syndrome,CAUSES,hyperammonemia,C0220994,Disease or Syndrome,False,True
1911,arginase,C0003762,"Amino Acid, Peptide, or Protein",PRODUCES,urea,C0041942,Organic Chemical,False,True
1911,ornithine transcarbamylase,C0029279,"Amino Acid, Peptide, or Protein",PRODUCES,citrulline,C0008864,"Amino Acid, Peptide, or Protein",False,True
1920,gluconeogenesis,C0017715,Molecular Function,PRODUCES,glucose,C0017725,Organic Chemical,False,True
1922,ketone bodies,C0022631,Organic Chemical,CONTAINS,acetoacetate,C0000988,Organic Chemical,False,True
1922,proteins,C0033684,"Amino Acid, Peptide, or Protein",CONTAINS,leucine,C0023401,"Amino Acid, Peptide, or Protein",False,True
1922,proteins,C0033684,"Amino Acid, Peptide, or Protein",CONTAINS,lysine,C0024337,"Amino Acid, Peptide, or Protein",False,True
1926,asparaginase,C0003993,"Amino Acid, Peptide, or Protein",PRODUCES,ammonia,C0002607,Pharmacologic Substance,False,True
1926,asparaginase,C0003993,"Amino Acid, Peptide, or Protein",PRODUCES,aspartate,C0085845,"Amino Acid, Peptide, or Protein",False,True
1926,aspartate,C0085845,"Amino Acid, Peptide, or Protein",PRODUCES,oxaloacetate,C0029989,Organic Chemical,False,True
1926,asparaginase,C0003993,"Amino Acid, Peptide, or Protein",TREATS,leukemia,C0023418,Neoplastic Process,False,True
1930,proline,C0033382,"Amino Acid, Peptide, or Protein",PRODUCES,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
1932,arginase,C0003762,"Amino Acid, Peptide, or Protein",PRODUCES,ornithine,C0029277,"Amino Acid, Peptide, or Protein",False,True
1932,ornithine,C0029277,"Amino Acid, Peptide, or Protein",PRODUCES,α-ketoglutarate,C1291208,Organic Chemical,False,True
1934,histidase,C0019601,"Amino Acid, Peptide, or Protein",PRODUCES,urocanic acid,C0042054,Organic Chemical,False,True
1934,figlu,C0016581,Organic Chemical,PRODUCES,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
1935,c. amino acids,C0002520,"Amino Acid, Peptide, or Protein",PRODUCES,pyruvate 1,C0034354,Organic Chemical,False,True
1940,cysteine,C0010654,"Amino Acid, Peptide, or Protein",PRODUCES,pyruvate,C0034354,Organic Chemical,False,True
1940,cysteine,C0010654,"Amino Acid, Peptide, or Protein",PRODUCES,cystine,C0010682,"Amino Acid, Peptide, or Protein",False,True
1944,hydroxylation,C0020365,Natural Phenomenon or Process,PRODUCES,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",False,True
1948,methionine,C0025646,"Amino Acid, Peptide, or Protein",PRODUCES,homocysteine,C0019878,"Amino Acid, Peptide, or Protein",False,True
1948,methionine,C0025646,"Amino Acid, Peptide, or Protein",PRODUCES,s-adenosylmethionine (sam),C0036002,"Amino Acid, Peptide, or Protein",False,True
1955,s-adenosylhomocysteine,C0036001,"Amino Acid, Peptide, or Protein",PRODUCES,hcy,C0019878,"Amino Acid, Peptide, or Protein",False,True
1955,s-adenosylhomocysteine,C0036001,"Amino Acid, Peptide, or Protein",PRODUCES,adenosine,C0001443,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1956,hcy,C0019878,"Amino Acid, Peptide, or Protein",PRODUCES,cystathionine,C0010640,"Amino Acid, Peptide, or Protein",False,True
1956,cystathionine,C0010640,"Amino Acid, Peptide, or Protein",PRODUCES,cysteine,C0010654,"Amino Acid, Peptide, or Protein",False,True
1961,valine,C0042285,"Amino Acid, Peptide, or Protein",PRODUCES,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",False,True
1961,isoleucine,C0022192,"Amino Acid, Peptide, or Protein",PRODUCES,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",False,True
1961,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",PRODUCES,methylmalonyl coa,C0066397,"Amino Acid, Peptide, or Protein",False,True
1961,methylmalonyl coa,C0066397,"Amino Acid, Peptide, or Protein",PRODUCES,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1963,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",PRODUCES,succinyl,C4763479,Molecular Function,False,True
1963,threonine,C0040005,"Amino Acid, Peptide, or Protein",PRODUCES,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",False,True
1963,oxidation,C0030011,Molecular Function,PRODUCES,propionyl coa,C1123015,"Amino Acid, Peptide, or Protein",False,True
1965,tryptophan,C0041249,"Amino Acid, Peptide, or Protein",PRODUCES,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1965,tryptophan,C0041249,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetyl coa,C0050446,"Amino Acid, Peptide, or Protein",False,True
1965,leucine,C0023401,"Amino Acid, Peptide, or Protein",PRODUCES,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1965,leucine,C0023401,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetyl coa,C0050446,"Amino Acid, Peptide, or Protein",False,True
1965,isoleucine,C0022192,"Amino Acid, Peptide, or Protein",PRODUCES,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1965,isoleucine,C0022192,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetyl coa,C0050446,"Amino Acid, Peptide, or Protein",False,True
1965,phenylalanine,C0031453,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetate,C0000988,Organic Chemical,False,True
1965,tyrosine,C0041485,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetate,C0000988,Organic Chemical,False,True
1967,tryptophan,C0041249,"Amino Acid, Peptide, or Protein",PRODUCES,alanine,C0001898,"Amino Acid, Peptide, or Protein",False,True
1967,quinolinate,C0139706,Organic Chemical,INGREDIENT_OF,nicotinamide adenine dinucleotide,C0027270,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1968,leucine,C0023401,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetate,C0000988,Organic Chemical,False,True
1972,lysine,C0024337,"Amino Acid, Peptide, or Protein",PRODUCES,acetoacetyl coa,C0050446,"Amino Acid, Peptide, or Protein",False,True
1974,bcaa isoleucine,C0022192,"Amino Acid, Peptide, or Protein",IS_A,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
1974,leucine,C0023401,"Amino Acid, Peptide, or Protein",IS_A,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
1974,valine,C0042285,"Amino Acid, Peptide, or Protein",IS_A,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
1976,branched-chain amino acid aminotransferase,C1152219,Molecular Function,OCCURS_IN,skeletal muscle,C0242692,Tissue,False,True
1978,branched-chain α-keto acid dehydrogenase complex,C0046494,"Amino Acid, Peptide, or Protein",USES,thiamine pyrophosphate,C0039848,Organic Chemical,False,True
1978,branched-chain α-keto acid dehydrogenase complex,C0046494,"Amino Acid, Peptide, or Protein",USES,lipoic acid,C0023791,Organic Chemical,False,True
1978,branched-chain α-keto acid dehydrogenase complex,C0046494,"Amino Acid, Peptide, or Protein",USES,oxidized flavin adenine dinucleotide,C3156162,Molecular Function,False,True
1978,branched-chain α-keto acid dehydrogenase complex,C0046494,"Amino Acid, Peptide, or Protein",USES,nad+,C2611154,Molecular Function,False,True
1978,branched-chain α-keto acid dehydrogenase complex,C0046494,"Amino Acid, Peptide, or Protein",USES,coa,C0009235,Organic Chemical,False,True
1978,branched-chain α-keto acid dehydrogenase complex,C0046494,"Amino Acid, Peptide, or Protein",PRODUCES,nadh,C0027289,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1979,oxidation,C0030011,Molecular Function,PRODUCES,fadh2,C0044036,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1980,isoleucine,C0022192,"Amino Acid, Peptide, or Protein",PRODUCES,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1980,valine,C0042285,"Amino Acid, Peptide, or Protein",PRODUCES,succinyl coa,C0075444,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1980,decarboxylation,C0011094,Natural Phenomenon or Process,PRODUCES,nadh,C0027289,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1980,dehydrogenation reactions,C0020286,Natural Phenomenon or Process,PRODUCES,fadh2,C0044036,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
1984,folate deficiency,C0016412,Disease or Syndrome,CAUSES,megaloblastic anemia,C0002888,Disease or Syndrome,False,True
1988,oxaloacetate,C0029989,"Nucleic Acid, Nucleoside, or Nucleotide",INGREDIENT_OF,aspartate,C0085845,"Amino Acid, Peptide, or Protein",False,True
1988,α-ketoglutarate,C1291208,Organic Chemical,INGREDIENT_OF,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
1988,glutamate dehydrogenase,C0017786,"Amino Acid, Peptide, or Protein",PRODUCES,glutamate,C0017789,"Amino Acid, Peptide, or Protein",False,True
1990,glutamine synthetase,C0017801,"Amino Acid, Peptide, or Protein",PRODUCES,glutamine,C0017797,"Amino Acid, Peptide, or Protein",False,True
