paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
3737,γ-carboxylation,C0178529,Natural Phenomenon or Process,IS_A,posttranslational,C1514251,Molecular Function,False,True
3737,rough endoplasmic reticulum,C0230779,Cell Component,LOCATION_OF,process,C1184743,"Body Part, Organ, or Organ Component",False,True
3737,liver,C0023884,"Body Part, Organ, or Organ Component",LOCATION_OF,process,C1184743,"Body Part, Organ, or Organ Component",False,True
3738,γ-carboxylation,C0178529,Natural Phenomenon or Process,USES,oxygen (o2),C0030054,Pharmacologic Substance,False,True
3738,o2,C0030054,Pharmacologic Substance,PRODUCES,water,C0043047,Pharmacologic Substance,False,True
3738,warfarin,C0043031,Organic Chemical,INHIBITS,clotting,C0005778,Organ or Tissue Function,False,True
3739,genetic differences,C0036866,Organism Attribute,AFFECTS,patient response,C0871261,Organism Attribute,False,True
3741,extrinsic pathway,C3269136,Molecular Function,PRODUCES,fxa,C2700041,Gene or Genome,False,True
3741,intrinsic pathway,C3269143,Molecular Function,PRODUCES,fxa,C2700041,Gene or Genome,False,True
3742,tissue factor (tf),C1333522,Gene or Genome,PHYSICALLY_RELATED_TO,gla-containing protein,C3273879,"Amino Acid, Peptide, or Protein",False,True
3742,tissue factor (tf),C1333522,Gene or Genome,PHYSICALLY_RELATED_TO,fvii,C1366370,Gene or Genome,False,True
3746,fixa,C1366464,Gene or Genome,CONNECTED_TO,fviiia,C1366370,Gene or Genome,False,True
3747,thrombin,C0040018,"Amino Acid, Peptide, or Protein",AFFECTS,fxi,C1414498,Gene or Genome,False,True
3751,fxa,C2700041,Gene or Genome,CONNECTED_TO,fva,C1366370,Gene or Genome,False,True
3751,fxa,C2700041,Gene or Genome,PART_OF,prothrombinase,C0040048,"Amino Acid, Peptide, or Protein",False,True
3751,prothrombin,C0033706,"Amino Acid, Peptide, or Protein",PRODUCES,thrombin,C0040018,"Amino Acid, Peptide, or Protein",False,True
3751,fva,C1366370,Gene or Genome,AFFECTS,fxa,C2700041,Gene or Genome,False,True
3753,liver,C0023884,"Body Part, Organ, or Organ Component",PRODUCES,fi,C1442484,Gene or Genome,False,True
3756,tfpi,C0164707,"Amino Acid, Peptide, or Protein",PREVENTS,extrinsic pathway,C3269136,Molecular Function,False,True
3760,thromboplastin,C0040048,"Amino Acid, Peptide, or Protein",CONSISTS_OF,phospholipids,C0031676,Organic Chemical,False,True
3765,antithrombin,C0003438,"Amino Acid, Peptide, or Protein",PREVENTS,fiia,C1257900,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3765,antithrombin,C0003438,"Amino Acid, Peptide, or Protein",PREVENTS,coagulation,C0005778,Organ or Tissue Function,False,True
3765,heparin,C0019134,Organic Chemical,PREVENTS,clot formation,,Pathologic Function,False,True
3765,fondaparinux,C1098510,Organic Chemical,PREVENTS,fxa,C2700041,Gene or Genome,False,True
3766,excess production of fii,C0020488,Disease or Syndrome,CAUSES,thrombophilia,C0398623,Disease or Syndrome,False,True
3766,thrombus,C0087086,Pathologic Function,CAUSES,pulmonary embolism,C0034065,Pathologic Function,False,True
3768,protein plasmin,C0036825,"Amino Acid, Peptide, or Protein",DISRUPTS,fibrin clot,C0015982,"Amino Acid, Peptide, or Protein",False,True
3768,plasminogen,C0032140,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,clots,C0302148,Pathologic Function,False,True
3771,platelets,C0005821,Cell,INTERACTS_WITH,collagen,C0009325,"Amino Acid, Peptide, or Protein",False,True
3773,vwf,C0042971,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,platelets,C0005821,Cell,False,True
3776,serotonin,C0036751,Organic Chemical,CAUSES,vasoconstriction,C0042396,Organ or Tissue Function,False,True
3776,α granules,C3853573,Biomedical or Dental Material,PRODUCES,platelet-derived growth factor,C0032200,"Amino Acid, Peptide, or Protein",False,True
3776,α granules,C3853573,Biomedical or Dental Material,PRODUCES,vwf,C0042971,"Amino Acid, Peptide, or Protein",False,True
3776,α granules,C3853573,Biomedical or Dental Material,PRODUCES,fv,C3489397,"Amino Acid, Peptide, or Protein",False,True
3776,α granules,C3853573,Biomedical or Dental Material,PRODUCES,fi,C1442484,Gene or Genome,False,True
3778,fi,C1442484,Gene or Genome,INTERACTS_WITH,platelets,C0005821,Cell,False,True
3779,prostaglandin i2,C0033567,Organic Chemical,CAUSES,vasodilation,C0042401,Organ or Tissue Function,False,True
3779,nitric oxide,C0028128,Pharmacologic Substance,CAUSES,vasodilation,C0042401,Organ or Tissue Function,False,True
3781,platelets,C0005821,Cell,PART_OF,clot,C0009074,Organic Chemical,False,True
3781,protein fibrin,C0033684,"Amino Acid, Peptide{, or Protein",PART_OF,clot,C0009074,Organic Chemical,False,True
3784,thromboxane a2,C0040057,Organic Chemical,CAUSES,vasoconstriction,C0042396,Organ or Tissue Function,False,True
3784,platelets,C0005821,Cell,INTERACTS_WITH,vwf,C0042971,"Amino Acid, Peptide, or Protein",False,True
3786,protein factors,C0284965,"Amino Acid, Peptide, or Protein",PART_OF,clotting,C0005778,Organ or Tissue Function,False,True
3790,accessory protein,C1955894,"Amino Acid, Peptide, or Protein",AFFECTS,factor xa,C0015520,"Amino Acid, Peptide, or Protein",False,True
3792,thrombin,C0040018,"Amino Acid, Peptide, or Protein",OCCURS_IN,common pathway,C1704259,Molecular Function,False,True
3792,fxiii,C0033679,"Amino Acid, Peptide, or Protein",INTERCONNECTS,fibrin monomers,C0060327,"Amino Acid, Peptide, or Protein",False,True
3792,fv,C3489397,"Amino Acid, Peptide, or Protein",AFFECTS,fxa,C2700041,Gene or Genome,False,True
3792,fviii,C1366370,Gene or Genome,INTERACTS_WITH,fix,C1366464,Gene or Genome,False,True
3792,fvii,C1366370,Gene or Genome,INTERACTS_WITH,tissue factor,C0040048,"Amino Acid, Peptide, or Protein",False,True
3799,end-stage liver disease,C0745744,Disease or Syndrome,AFFECTS,clotting proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
3806,deficiencies,C0268487,Disease or Syndrome,CAUSES,coagulopathy,C0005779,Disease or Syndrome,False,True
3807,tpa,C0032143,"Amino Acid, Peptide, or Protein",TREATS,acute ischemic stroke,C5392833,Disease or Syndrome,False,True
3813,tpa,C0032143,"Amino Acid, Peptide, or Protein",PRODUCES,plasmin,C0016016,"Amino Acid, Peptide, or Protein",False,True
3813,plasmin,C0016016,"Amino Acid, Peptide, or Protein",DISRUPTS,fibrin,C0015982,"Amino Acid, Peptide, or Protein",False,True
3813,activated protein c complex,C1170000,"Amino Acid, Peptide, or Protein",DISRUPTS,fv,C3489397,"Amino Acid, Peptide, or Protein",False,True
3813,activated protein c complex,C1170000,"Amino Acid, Peptide, or Protein",DISRUPTS,fviii,C1366370,Gene or Genome,False,True
3818,platelets,C0005821,Cell,CONNECTED_TO,von willebrand factor,C0795677,"Amino Acid, Peptide, or Protein",False,True
3819,thrombin,C0040018,"Amino Acid, Peptide, or Protein",ACTIVATES,platelets,C0005821,Cell,False,True
3820,thromboxane a2,C0040057,Organic Chemical,CAUSES,platelet activation,C0032173,Organ or Tissue Function,False,True
3820,adenosine diphosphate,C0001459,"Nucleic Acid, Nucleoside, or Nucleotide",ACTIVATES,platelets,C0005821,Cell,False,True
3821,nephrotic syndrome,C0027726,Disease or Syndrome,IS_A,kidney disease,C0022658,Disease or Syndrome,False,True
3825,antithrombin iii,C0003438,"Amino Acid, Peptide, or Protein",PREVENTS,thrombin,C0040018,"Amino Acid, Peptide, or Protein",False,True
3832,vitamin k,C0042878,Organic Chemical,PREVENTS,vitamin k deficiency bleeding,C2718087,Disease or Syndrome,False,True
3838,b. fvii,C1366370,Gene or Genome,PART_OF,clotting,C0005778,Organ or Tissue Function,False,True
3839,thrombin,C0040018,"Amino Acid, Peptide, or Protein",EXHIBITS,anticoagulant activity,C1148561,Molecular Function,False,True
3846,thrombin,C0040018,"Amino Acid, Peptide, or Protein",PREVENTS,clotting,C0005778,Organ or Tissue Function,False,True
3846,nitric oxide,C0028128,Pharmacologic Substance,PREVENTS,clotting,C0005778,Organ or Tissue Function,False,True
3856,warfarin,C0043031,Organic Chemical,IS_A,vitamin k antagonist,C1096489,Therapeutic or Preventive Procedure,False,True
3863,bj’s electrocardiogram,C0013798,Diagnostic Procedure,INDICATES,myocardial infarction,C0027051,Disease or Syndrome,False,True
3863,angiography,C0002978,Diagnostic Procedure,INDICATES,severe stenosis,C1261287,Pathologic Function,False,True
3865,occlusion,C0001168,Acquired Abnormality,CAUSES,myocardial infarction,C0027051,Disease or Syndrome,False,True
3865,blood clot,C0087086,Pathologic Function,CAUSES,occlusion,C0001168,Acquired Abnormality,False,True
3866,o2,C0030054,Pharmacologic Substance,IS_A,vasodilator,C0042402,Pharmacologic Substance,False,True
3867,lipid-lowering drugs,C0086440,Pharmacologic Substance,CONTAINS,bile acid sequestrants,C2917337,Pharmacologic Substance,False,True
3870,mutations,C0026882,Genetic Function,CAUSES,fh,C5686548,Disease or Syndrome,False,True
3877,b,C0043457,Fish,AFFECTS,gene,C0017337,Gene or Genome,False,True
3881,statins,C0360714,Organic Chemical,AFFECTS,hmg coa reductase,C0020374,"Amino Acid, Peptide, or Protein",False,True
3882,competitive inhibitors,C0243077,Chemical Viewed Functionally,IS_A,irreversible inhibitors,C4744940,Biologically Active Substance,False,True
3887,injury,C3263722,Injury or Poisoning,CAUSES,blood clot forms,C0302148,Pathologic Function,False,True
3887,clot,C0009074,Organic Chemical,PREVENTS,blood flow,C0005775,Physiologic Function,False,True
3900,substrate-level phosphorylation,C0031715,Molecular Function,OCCURS_IN,cytosol,C1383501,Cell Component,False,True
3904,dna synthesis,C0598312,Genetic Function,USES,dideoxynucleotides,C0599651,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3904,initiation,C0589507,Mental Process,PART_OF,dna synthesis,C0598312,Genetic Function,False,True
3909,heart muscle,C0027061,Tissue,USES,aerobic metabolism,C1156962,Molecular Function,False,True
3919,glucagon,C0017687,"Amino Acid, Peptide, or Protein",AFFECTS,blood lactate,C3824990,Organic Chemical,False,True
3920,glucose 6-phosphatase deficiency,C0017920,Disease or Syndrome,CAUSES,hepatic adenomas,C0206669,Neoplastic Process,False,True
3922,mutations,C0026882,Genetic Function,CAUSES,gsd ia,C0017495,Disease or Syndrome,False,True
3932,vitamin d,C0014695,Organic Chemical,AFFECTS,calcium,C0006675,Pharmacologic Substance,False,True
3934,organs,C0178784,"Body Part, Organ, or Organ Component",LOCATION_OF,glycogen,C0017911,Organic Chemical,False,True
3935,glucose,C0017725,Organic Chemical,USES,glycogenesis,C0596623,Molecular Function,False,True
3940,cytosol,C1383501,Cell Component,LOCATION_OF,carbohydrate,C0007004,Organic Chemical,False,True
3941,cytosol,C1383501,Cell Component,LOCATION_OF,ribosomes,C0035553,Cell Component,False,True
3942,membrane-spanning domain,C1417326,Gene or Genome,CONSISTS_OF,amino acids,C0002520,"Amino Acid, Peptide, or Protein",False,True
3946,glucose,C0017725,Organic Chemical,INGREDIENT_OF,synthesis,C0220781,Biologic Function,False,True
3953,urine,C0042036,Body Substance,CONTAINS,urinary tract infection,C0042029,Disease or Syndrome,False,True
3956,diabetes,C0011847,Disease or Syndrome,ASSOCIATED_WITH,macrovascular complications,C0161816,Pathologic Function,False,True
3958,monitoring,C0150369,Health Care Activity,PART_OF,blood glucose control,C5392125,Therapeutic or Preventive Procedure,False,True
3959,autoimmune destruction,C1512644,Cell Function,ASSOCIATED_WITH,t1d,C0011854,Disease or Syndrome,False,True
3959,genetic loci,C0678933,Gene or Genome,ASSOCIATED_WITH,t1d,C0011854,Disease or Syndrome,False,True
3959,human-leukocyte antigen (hla) region,C0019721,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,t1d,C0011854,Disease or Syndrome,False,True
3970,odor,C0028884,Natural Phenomenon or Process,LOCATION_OF,breath,C0225386,Body Substance,False,True
3973,β-oxidation,C0030011,Molecular Function,PRODUCES,ketone bodies,C0022631,Organic Chemical,False,True
3974,malonyl coa,C0024645,"Nucleic Acid, Nucleoside, or Nucleotide",PREVENTS,β-oxidation,C0030011,Molecular Function,False,True
3994,thiamine pyrophosphate,C0039848,Organic Chemical,AFFECTS,α-keto acids,C0022618,Organic Chemical,False,True
3995,ethanol,C0001962,Organic Chemical,PRODUCES,acetaldehyde,C0000966,Organic Chemical,False,True
3995,aldehyde dehydrogenase,C0001985,"Amino Acid, Peptide, or Protein",AFFECTS,acetaldehyde,C0000966,Organic Chemical,False,True
4003,cyp2e1,C0010763,"Amino Acid, Peptide, or Protein",PRODUCES,reactive oxygen species,C0162772,Biologically Active Substance,False,True
4006,inner mitochondrial membrane,C0230840,Cell Component,CONTAINS,b. cyp,C0010762,"Amino Acid, Peptide, or Protein",False,True
4006,b. cyp,C0010762,"Amino Acid, Peptide, or Protein",PERFORMS,detoxification reactions,C0025516,Organism Function,False,True
4007,smooth endoplasmic reticular membrane,C0230790,Cell Component,CONTAINS,c. cyp proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
4007,c. cyp proteins,C0033684,"Amino Acid, Peptide, or Protein",PERFORMS,steroid hormones,C0301818,Organic Chemical,False,True
4007,c. cyp proteins,C0033684,"Amino Acid, Peptide, or Protein",PERFORMS,bile acids,C0005390,Organic Chemical,False,True
4007,c. cyp proteins,C0033684,"Amino Acid, Peptide, or Protein",PERFORMS,calcitriol,C0006674,Organic Chemical,False,True
4008,cyp2e1,C0010763,"Amino Acid, Peptide, or Protein",PRODUCES,hydrogen peroxide,C0020281,Pharmacologic Substance,False,True
4009,pentose phosphate pathway,C0030892,Molecular Function,PRODUCES,nadph,C0027303,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4010,alcohol,C0001962,Organic Chemical,AFFECTS,serotonin,C0036751,Organic Chemical,False,True
4010,serotonin,C0036751,Organic Chemical,IS_A,neurotransmitter,C0027908,Biologically Active Substance,False,True
4018,exocrine pancreas,C0553695,"Body Part, Organ, or Organ Component",PRODUCES,protons,C0033727,"Element, Ion, or Isotope",False,True
4024,cholesterol,C0008377,Organic Chemical,PRODUCES,steroid hormones,C0301818,Organic Chemical,False,True
4025,inhibitors,C0243077,Chemical Viewed Functionally,PREVENTS,substrate,C0221135,"Amino Acid, Peptide, or Protein",False,True
4026,tissue plasminogen activator (tpa),C0032143,"Amino Acid, Peptide, or Protein",PRODUCES,plasmin,C0016016,"Amino Acid, Peptide, or Protein",False,True
4026,plasmin,C0016016,"Amino Acid, Peptide, or Protein",DISRUPTS,clot,C0009074,Organic Chemical,False,True
4026,aspirin,C0004057,Organic Chemical,PREVENTS,cyclooxygenase,C0033551,"Amino Acid, Peptide, or Protein",False,True
4026,activated protein c (apc),C1170000,"Amino Acid, Peptide, or Protein",DISRUPTS,factor (f)va,C0252549,"Amino Acid, Peptide, or Protein",False,True
4026,activated protein c (apc),C1170000,"Amino Acid, Peptide, or Protein",DISRUPTS,fviiia,C1366370,Gene or Genome,False,True
4026,warfarin,C0043031,Organic Chemical,PREVENTS,regeneration of vitamin k,,Organ or Tissue Function,False,True
4033,vitamin d,C0014695,Organic Chemical,PRODUCES,transcription of the calbindin gene,,Genetic Function,False,True
4037,adrenergic response,C0001637,Pharmacologic Substance,CONTAINS,tremor,C0040822,Sign or Symptom,False,True
4037,detergents,C0011740,Chemical Viewed Functionally,DISRUPTS,membrane structure,C0596901,Cell Component,False,True
4042,ketone bodies,C0022631,Organic Chemical,LOCATION_OF,mitochondria,C0026237,Cell Component,False,True
4042,hba1c,C0019018,"Amino Acid, Peptide, or Protein",DIAGNOSES,diabetes,C0011847,Disease or Syndrome,False,True
4043,malonyl coa,C0024645,"Nucleic Acid, Nucleoside, or Nucleotide",DISRUPTS,fa oxidation,C0030011,Molecular Function,False,True
4043,acetyl coa,C0001026,"Nucleic Acid, Nucleoside, or Nucleotide",DISRUPTS,pyruvate dehydrogenase complex,C0007262,"Amino Acid, Peptide, or Protein",False,True
4064,β-thalassemia,C0039730,Disease or Syndrome,CAUSES,microcytic anemia,C5194182,Disease or Syndrome,False,True
4064,ethnicity,C0015031,Population Group,AFFECTS,thalassemia,C0039730,Disease or Syndrome,False,True
4068,mutations,C0026882,Genetic Function,CAUSES,β-thalassemia,C0039730,Disease or Syndrome,False,True
4068,mutations,C0026882,Genetic Function,AFFECTS,mrna,C0035696,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4070,mrna synthesis,C1622984,Genetic Function,USES,trans-acting factors,C0040627,"Amino Acid, Peptide, or Protein",False,True
4073,splicing,C0035687,Genetic Function,USES,removal,C0015252,Therapeutic or Preventive Procedure,False,True
4073,proteasome,C0208355,"Amino Acid, Peptide, or Protein",PERFORMS,splicing,C0035687,Genetic Function,False,True
4079,kl,C1144173,"Amino Acid, Peptide, or Protein",EXHIBITS,rash,C0015230,Sign or Symptom,False,True
4079,kl,C1144173,"Amino Acid, Peptide, or Protein",EXHIBITS,flu-like symptoms,C0392171,Sign or Symptom,False,True
4081,kl,C1144173,"Amino Acid, Peptide, or Protein",EXHIBITS,fever,C0015967,Sign or Symptom,False,True
4084,doxycycline,C0013090,Organic Chemical,TREATS,lyme disease,C0024198,Disease or Syndrome,False,True
4087,formylated methionine,C0027228,"Amino Acid, Peptide, or Protein",IS_A,amino acid,C0002520,"Amino Acid, Peptide, or Protein",False,True
4089,peptidyltransferase,C0030962,"Amino Acid, Peptide, or Protein",IS_A,ribozyme,C0080125,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4089,ribozyme,C0080125,"Nucleic Acid, Nucleoside, or Nucleotide",PRODUCES,peptide bond,C0678595,Natural Phenomenon or Process,False,True
4090,phosphorylation,C0031715,Molecular Function,AFFECTS,initiation factor 2,C0083982,"Amino Acid, Peptide, or Protein",False,True
4099,bleeding,C0019080,Pathologic Function,OCCURS_IN,gums,C0017562,Tissue,False,True
4117,vitamins,C0042890,Organic Chemical,CAUSES,gene expression,C0017262,Genetic Function,False,True
4120,vitamin b12,C0042845,Organic Chemical,INGREDIENT_OF,enzymes,C0014442,"Amino Acid, Peptide, or Protein",False,True
4129,pheochromocytomas,C0031511,Neoplastic Process,PRODUCES,norepinephrine,C0028351,Organic Chemical,False,True
4129,pheochromocytomas,C0031511,Neoplastic Process,PRODUCES,epinephrine,C0014563,Organic Chemical,False,True
4130,tryptophan,C0041249,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,synthesis,C0220781,Biologic Function,False,True
4133,catechol-o-methyltransferase,C0007407,"Amino Acid, Peptide, or Protein",PERFORMS,methylation,C0025723,Molecular Function,False,True
4133,degradation,C0699900,Organism Function,PRODUCES,normetanephrine,C0028385,Organic Chemical,False,True
4133,degradation,C0699900,Organism Function,PRODUCES,metanephrine,C0025562,Organic Chemical,False,True
4134,monoamine oxidase,C0026454,"Amino Acid, Peptide, or Protein",PERFORMS,normetanephrine,C0028385,Organic Chemical,False,True
4134,monoamine oxidase,C0026454,"Amino Acid, Peptide, or Protein",PERFORMS,metanephrine,C0025562,Organic Chemical,False,True
4138,adrenergic receptors,C0034783,"Amino Acid, Peptide, or Protein",IS_A,nuclear receptors,C0206588,"Amino Acid, Peptide, or Protein",False,True
4145,xeroderma pigmentosum,C0043346,Congenital Abnormality,ASSOCIATED_WITH,nucleotide excision repair of dna,C0524550,Genetic Function,False,True
4163,sulfonamide antibiotic,C0038760,Organic Chemical,TREATS,urinary tract infection,C0042029,Disease or Syndrome,False,True
4164,physical examination,C0031809,Health Care Activity,EXHIBITS,jaundice,C0022346,Sign or Symptom,False,True
4164,physical examination,C0031809,Health Care Activity,EXHIBITS,tachycardia,C0018810,Clinical Attribute,False,True
4164,physical examination,C0031809,Health Care Activity,EXHIBITS,pale appearance,C0233426,Organism Attribute,False,True
4164,urine,C0042036,Body Substance,CONTAINS,hemoglobin,C0008721,Organic Chemical,False,True
4164,peripheral blood smear,C0229664,Body Substance,EXHIBITS,red blood cells,C0014792,Cell,False,True
4164,peripheral blood smear,C0229664,Body Substance,EXHIBITS,reticulocytes,C0035286,Cell,False,True
4165,glucose 6-phosphate dehydrogenase deficiency,C1333652,Gene or Genome,CAUSES,hemolysis,C0019054,Pathologic Function,False,True
4165,glucose 6-phosphate dehydrogenase deficiency,C1333652,Gene or Genome,IS_A,x-linked disorder,C0012634,Disease or Syndrome,False,True
4178,phototherapy,C0031765,Therapeutic or Preventive Procedure,AFFECTS,bilirubin,C0005437,Organic Chemical,False,True
4182,ed,C0242350,Disease or Syndrome,LOCATION_OF,anti-inflammatory medication,C0003209,Pharmacologic Substance,False,True
4184,gout,C0018099,Disease or Syndrome,IS_A,inflammatory arthritis,C0003864,Disease or Syndrome,False,True
4184,gout,C0018099,Disease or Syndrome,IS_A,msu crystal deposition disease,C0553730,Disease or Syndrome,False,True
4189,oxypurinol,C0030086,Organic Chemical,AFFECTS,enzyme,C0014442,"Amino Acid, Peptide, or Protein",False,True
4190,colchicine,C0009262,Organic Chemical,AFFECTS,xanthine oxidase,C0043317,"Amino Acid, Peptide, or Protein",False,True
4191,nitrogen atoms,C0028158,Biologically Active Substance,PART_OF,purine ring,C0034140,Organic Chemical,False,True
4193,oxypurinol,C0030086,Organic Chemical,AFFECTS,amidotransferase,C5441760,Gene or Genome,False,True
4195,purines,C0034140,Organic Chemical,PART_OF,nucleotides,C0028630,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4198,orotic aciduria,,,MANIFESTATION_OF,pyrimidine degradation,C1157116,Molecular Function,False,True
4209,mutations,C0026882,Genetic Function,CAUSES,cf,C0010674,Disease or Syndrome,False,True
4211,cf,C0010674,Disease or Syndrome,CAUSES,hypoglycemia,C0020615,Disease or Syndrome,False,True
4215,cftr protein,C0056889,"Amino Acid, Peptide, or Protein",IS_A,plasma membrane glycoprotein,C0032191,"Amino Acid, Peptide, or Protein",False,True
4226,hyperammonemia,C0220994,Disease or Syndrome,ASSOCIATED_WITH,neurologic impairment,,,False,True
4242,bicycle accident,C0701802,Injury or Poisoning,CAUSES,fracture,C0016658,Injury or Poisoning,False,True
4244,immobilization,C0020944,Therapeutic or Preventive Procedure,ASSOCIATED_WITH,deep venous thrombosis,C0149871,Disease or Syndrome,False,True
4248,dvt,C0149871,Disease or Syndrome,IS_A,blood clot,C0087086,Pathologic Function,False,True
4265,phosphorylation,C0031715,Molecular Function,INHIBITS,eukaryotic translation,C0915260,"Amino Acid, Peptide, or Protein",False,True
4265,mrna,C0035696,"Nucleic Acid, Nucleoside, or Nucleotide",INTERACTS_WITH,small ribosomal subunit,C1167012,Cell Component,False,True
4266,antibiotics,C0003232,Antibiotic,INHIBITS,protein synthesis,C0597295,Molecular Function,False,True
4266,tetracycline,C0039644,Organic Chemical,INHIBITS,translation initiation,C1519613,Genetic Function,False,True
4269,methotrexate,C0025677,Pharmacologic Substance,INHIBITS,dihydrofolate reductase,C0039667,"Amino Acid, Peptide, or Protein",False,True
4271,catechol-o-methyltransferase,C0007407,"Amino Acid, Peptide, or Protein",PRODUCES,normetanephrine,C0028385,Organic Chemical,False,True
4272,norepinephrine,C0027908,Biologically Active Substance,INTERACTS_WITH,postsynaptic neurons,C1817671,Cell Component,False,True
4272,norepinephrine,C0027908,Biologically Active Substance,CAUSES,heart rate,C0018810,Clinical Attribute,False,True
4272,epinephrine,C0014563,Organic Chemical,CAUSES,mobilization,C0185112,Therapeutic or Preventive Procedure,False,True
4272,norepinephrine,C0027908,Biologically Active Substance,INTERACTS_WITH,adrenergic receptors,C0034783,"Amino Acid, Peptide, or Protein",False,True
4274,ultraviolet (uv) radiation,C0041625,Natural Phenomenon or Process,CAUSES,pyrimidine dimers,C0034286,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4277,glutathione,C0017817,"Amino Acid, Peptide, or Protein",IS_A,antioxidant,C0003402,Pharmacologic Substance,False,True
4277,fatty acid synthesis,C0596562,Molecular Function,USES,nadph,C0027303,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4277,steroid hormone synthesis,C0301818,Organic Chemical,USES,nadph,C0027303,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
4278,bilirubin,C0005437,Organic Chemical,CAUSES,jaundice,C0022346,Sign or Symptom,False,True
4278,heme degradation,C1157876,Molecular Function,PRODUCES,bilirubin,C0005437,Organic Chemical,False,True
4279,intestine,C0021853,"Body Part, Organ, or Organ Component",LOCATION_OF,cb,C0526532,Organic Chemical,False,True
4282,colchicine,C0009262,Organic Chemical,IS_A,anti-inflammatory drug,C0003209,Pharmacologic Substance,False,True
4283,methotrexate,C0025677,Organic Chemical,DISRUPTS,dihydrofolate reductase,C0039667,"Amino Acid, Peptide, or Protein",False,True
4283,pyrimidine nucleotide synthesis,C1157679,Molecular Function,USES,prpp,C0031696,Organic Chemical,False,True
4284,prpp synthetase,C0035551,"Amino Acid, Peptide, or Protein",PRODUCES,prpp,C0031696,Organic Chemical,False,True
4290,arginase,C0003762,"Amino Acid, Peptide, or Protein",PRODUCES,urea,C0041942,Organic Chemical,False,True
