paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
2780,mucus production,C2610947,Cell Function,CAUSES,airway obstruction,C0001883,Disease or Syndrome,False,True
2780,chronic bronchitis,C0008677,Disease or Syndrome,CAUSES,chronic obstructive pulmonary disease,C0024117,Disease or Syndrome,False,True
2785,fat,C0037996,"Body Part, Organ, or Organ Component",CONTAINS,oxygen atoms,C0030054,Pharmacologic Substance,False,True
2805,micronutrients,C0282575,Biologically Active Substance,CONSISTS_OF,vitamins,C0042890,Organic Chemical,False,True
2808,vitamins,C0042890,Organic Chemical,PERFORMS,cellular functions,C0007613,Cell Function,False,True
2808,vitamin k,C0042878,Organic Chemical,PERFORMS,coenzyme function,C0014429,Molecular Function,False,True
2810,folic acid deficiency,C0016412,Disease or Syndrome,IS_A,vitamin deficiency,C0376286,Disease or Syndrome,False,True
2815,folic acid deficiency,C0016412,Disease or Syndrome,CAUSES,megaloblastic anemia,C0002888,Disease or Syndrome,False,True
2819,cobalamin deficiency,,Disease or Syndrome,CAUSES,fa,C0015625,Disease or Syndrome,False,True
2826,cobalamin deficiency,C0042847,Disease or Syndrome,CAUSES,megaloblastic anemia,C0002888,Disease or Syndrome,False,True
2826,cobalamin deficiency,C0042847,Disease or Syndrome,DISRUPTS,methylation,C0025723,Molecular Function,False,True
2828,methylmalonic acid,C0025787,Organic Chemical,INDICATES,cobalamin deficiency,C0162429,Disease or Syndrome,False,True
2828,schilling test,C0036313,Diagnostic Procedure,EVALUATION_OF,b12 absorption,C2347023,Organism Function,False,True
2830,c0042845,C0042845,Organic Chemical,TREATS,c0002892,C0002892,Disease or Syndrome,False,True
2831,c0242297,C0242297,Therapeutic or Preventive Procedure,CAUSES,c0024523,C0024523,Disease or Syndrome,False,True
2843,vitamin b6,C0034272,Organic Chemical,IS_A,water-soluble vitamin,C0259754,Organic Chemical,False,True
2846,tpp,C0039848,Organic Chemical,IS_A,coenzyme,C0009235,Organic Chemical,False,True
2848,tpp,C0039848,Organic Chemical,INGREDIENT_OF,branched-chain α-keto acid dehydrogenase of muscle,C0046494,"Amino Acid, Peptide, or Protein",False,True
2850,dilated cardiomyopathy,C0007193,Disease or Syndrome,CAUSES,edema,C0013604,Pathologic Function,False,True
2852,dietary insufficiency,C0162429,Disease or Syndrome,CAUSES,thiamine deficiency,C0005122,Disease or Syndrome,False,True
2852,impaired intestinal absorption,C0021826,Organ or Tissue Function,CAUSES,thiamine deficiency,C0005122,Disease or Syndrome,False,True
2852,thiamine,C0042890,Organic Chemical,TREATS,wernicke-korsakoff syndrome,C0349464,Mental or Behavioral Dysfunction,False,True
2859,niacin,C0027996,Organic Chemical,TREATS,type iib hyperlipoproteinemia,C0020474,Disease or Syndrome,False,True
2861,flavin mononucleotide,C0016388,"Nucleic Acid, Nucleoside, or Nucleotide",INGREDIENT_OF,flavoenzymes,C1258127,"Amino Acid, Peptide, or Protein",False,True
2861,flavin adenine dinucleotide,C0015540,"Nucleic Acid, Nucleoside, or Nucleotide",INGREDIENT_OF,flavoenzymes,C1258127,"Amino Acid, Peptide, or Protein",False,True
2863,avidin,C0017968,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,raw egg white,C0001884,Diagnostic Procedure,False,True
2864,biotin,C0005575,Organic Chemical,TREATS,multiple carboxylase deficiency,C0026755,Disease or Syndrome,False,True
2866,pantothenic acid,C0030342,Organic Chemical,INGREDIENT_OF,coa,C0009226,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
2866,pantothenic acid,C0030342,Organic Chemical,INGREDIENT_OF,acyl carrier protein domain,C0001369,"Amino Acid, Peptide, or Protein",False,True
2870,retinoids,C0035339,Organic Chemical,CONSISTS_OF,vitamin a,C0042839,Organic Chemical,False,True
2870,retinoids,C0035339,Organic Chemical,CONSISTS_OF,metabolites,C0870883,Biologically Active Substance,False,True
2870,retinoids,C0035339,Organic Chemical,CONSISTS_OF,drugs,C0013227,Pharmacologic Substance,False,True
2872,animal tissues,C0229982,Tissue,LOCATION_OF,retinol,C0042839,Organic Chemical,False,True
2874,oxidation,C0030011,Molecular Function,PRODUCES,retinal,C0035298,"Body Part, Organ, or Organ Component",False,True
2876,oxidation,C0030011,Molecular Function,PRODUCES,retinoic acid,C0040845,Organic Chemical,False,True
2878,intestine,C0021853,"Body Part, Organ, or Organ Component",PRODUCES,retinal,C0035298,"Body Part, Organ, or Organ Component",False,True
2880,retinol,C0042839,Organic Chemical,INGREDIENT_OF,chylomicrons,C0008731,"Amino Acid, Peptide, or Protein",False,True
2884,retinol,C0042839,Organic Chemical,PRODUCES,retinoic acid,C0040845,Organic Chemical,False,True
2886,vitamin a,C0042839,Organic Chemical,INGREDIENT_OF,visual pigments,C0035323,Organic Chemical,False,True
2886,retinal,C0035298,"Body Part, Organ, or Organ Component",PART_OF,rhodopsin,C0035499,"Amino Acid, Peptide, or Protein",False,True
2890,retinal,C0035298,"Body Part, Organ, or Organ Component",AFFECTS,normal reproduction,C0035150,Organism Function,False,True
2890,retinal,C0035298,"Body Part, Organ, or Organ Component",AFFECTS,spermatogenesis,C0037864,Cell Function,False,True
2890,retinoic acid,C0040845,Organic Chemical,AFFECTS,epithelial cells,C0014597,Cell,False,True
2898,keratin synthesis,C0220781,Biologic Function,CAUSES,xerophthalmia,C0043349,Disease or Syndrome,False,True
2898,xerophthalmia,C0043349,Disease or Syndrome,CAUSES,corneal ulceration,C0010043,Disease or Syndrome,False,True
2898,xerophthalmia,C0043349,Disease or Syndrome,CAUSES,blindness,C0456909,Disease or Syndrome,False,True
2898,vitamin a deficiency,C0042842,Disease or Syndrome,CAUSES,xerophthalmia,C0043349,Disease or Syndrome,False,True
2900,retinoic acid,C0040845,Organic Chemical,TREATS,acne,C0001144,Disease or Syndrome,False,True
2900,tretinoin,C0040845,Organic Chemical,TREATS,acne,C0001144,Disease or Syndrome,False,True
2900,tretinoin,C0040845,Organic Chemical,TREATS,skin aging,C0037271,Organ or Tissue Function,False,True
2900,oral tretinoin,C0040845,Organic Chemical,TREATS,acute promyelocytic leukemia,C0023487,Neoplastic Process,False,True
2902,vitamin a,C0042839,Organic Chemical,PRODUCES,hypervitaminosis,C0342951,Disease or Syndrome,False,True
2907,7-dehydrocholesterol,C0049865,Organic Chemical,PRODUCES,cholecalciferol,C0008318,Organic Chemical,False,True
2911,parathyroid hormone,C0020063,"Amino Acid, Peptide, or Protein",AFFECTS,1-hydroxylase,C0020364,"Amino Acid, Peptide, or Protein",False,True
2919,vitamin d,C0014695,Organic Chemical,OCCURS_IN,liver,C0023884,"Body Part, Organ, or Organ Component",False,True
2920,vitamin d deficiency,C0042870,Disease or Syndrome,CAUSES,demineralization,C0700185,Pathologic Function,False,True
2920,loss-of-function mutations,C4505106,Genetic Function,CAUSES,rickets,C0035579,Disease or Syndrome,False,True
2926,bone resorption,C0005974,Organ or Tissue Function,CAUSES,hypercalcemia,C0020437,Disease or Syndrome,False,True
2930,warfarin,C0043031,Organic Chemical,INHIBITS,vkor,C1428184,Gene or Genome,False,True
2932,prothrombin,C0033706,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,membranes,C0025255,Tissue,False,True
2937,kale,C0330498,Plant,CONTAINS,vitamin k,C0042878,Organic Chemical,False,True
2937,liver,C0023884,"Body Part, Organ, or Organ Component",CONTAINS,vitamin k,C0042878,Organic Chemical,False,True
2937,gut microbiota,C2985398,Organism,PRODUCES,vitamin,C0042890,Organic Chemical,False,True
2939,antibiotics,C0003232,Antibiotic,INHIBITS,intestinal bacteria,C0599752,Bacterium,False,True
2939,cephalosporin antibiotics,C3536856,Organic Chemical,INHIBITS,vkor,C1428184,Gene or Genome,False,True
2939,vitamin k,C0042878,Organic Chemical,TREATS,vitamin k deficiency,C0042880,Disease or Syndrome,False,True
2941,bacteria,C0004611,Bacterium,PRODUCES,vitamin k,C0042890,Organic Chemical,False,True
2941,vitamin k,C0042878,Organic Chemical,PREVENTS,hemorrhagic disease,C0019087,Disease or Syndrome,False,True
2943,menadione,C0025270,Organic Chemical,PRODUCES,hemolytic anemia,C0002878,Disease or Syndrome,False,True
2943,menadione,C0025270,Organic Chemical,PRODUCES,jaundice,C0022346,Sign or Symptom,False,True
2945,vitamin e,C0042890,Organic Chemical,PREVENTS,oxidation,C0030011,Molecular Function,False,True
2948,vegetable oils,C0042438,Organic Chemical,CONTAINS,vitamin e,C0042874,Organic Chemical,False,True
2948,liver,C0023884,"Body Part, Organ, or Organ Component",CONTAINS,vitamin e,C0042874,Organic Chemical,False,True
2950,vitamin e deficiency,C0042875,Disease or Syndrome,ASSOCIATED_WITH,lipid absorption,C4236684,Cell Function,False,True
2950,vitamin e deficiency,C0042875,Disease or Syndrome,ASSOCIATED_WITH,transport,C0005528,Cell Function,False,True
2950,abetalipoproteinemia,C0000744,Disease or Syndrome,CAUSES,vitamin e deficiency,C0042875,Disease or Syndrome,False,True
2961,folic acid deficiency,C0016412,Disease or Syndrome,CAUSES,neural tube defects,C0231024,Embryonic Structure,False,True
2961,rhodopsin,C0035499,"Amino Acid, Peptide, or Protein",CONSISTS_OF,retinal,C0035298,"Body Part, Organ, or Organ Component",False,True
2968,vitamin b12,C0042845,Organic Chemical,USES,remethylation,C0025723,Molecular Function,False,True
2968,folic acid deficiency,C0016412,Disease or Syndrome,CAUSES,macrocytic anemia,C0002886,Disease or Syndrome,False,True
2968,iron deficiency,C0240066,Disease or Syndrome,CAUSES,microcytic anemia,C5194182,Disease or Syndrome,False,True
2968,vitamin c deficiency,C0003969,Disease or Syndrome,CAUSES,microcytic anemia,C5194182,Disease or Syndrome,False,True
2969,vitamin d deficiency,C0042870,Disease or Syndrome,CAUSES,rickets,C0035579,Disease or Syndrome,False,True
2976,chronic kidney disease,C1561643,Disease or Syndrome,AFFECTS,calcitriol,C0006674,Organic Chemical,False,True
2978,glycogen phosphorylase,C0917785,"Amino Acid, Peptide, or Protein",PERFORMS,glycogen degradation,C0596624,Molecular Function,False,True
2978,biotin,C0005575,Organic Chemical,AFFECTS,pyruvate carboxylase,C0034340,"Amino Acid, Peptide, or Protein",False,True
2979,micronutrients,C0282575,Biologically Active Substance,CONTAINS,minerals,C0026162,Inorganic Chemical,False,True
2986,calcium,C0006675,Pharmacologic Substance,PART_OF,hydroxylapatite,C0115137,Biomedical or Dental Material,False,True
2986,hydroxylapatite,C0115137,Biomedical or Dental Material,PART_OF,bones,C0262950,"Body Part, Organ, or Organ Component",False,True
2986,hydroxylapatite,C0115137,Biomedical or Dental Material,PART_OF,teeth,C0040426,"Body Part, Organ, or Organ Component",False,True
2987,ca2+,C0596235,Pharmacologic Substance,INTERACTS_WITH,proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
2991,mg2+,C2346927,Pharmacologic Substance,INTERACTS_WITH,atp,C0001480,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
2993,sodium,C0037473,Biologically Active Substance,IS_A,electrolyte,C0013832,Pharmacologic Substance,False,True
2993,chloride,C0008203,"Element, Ion, or Isotope",IS_A,electrolyte,C0013832,Pharmacologic Substance,False,True
2995,na+ intake,C0597484,"Element, Ion, or Isotope",CAUSES,bp,C0005824,Health Care Activity,False,True
2996,potassium,C0032821,Pharmacologic Substance,IS_A,electrolyte,C0013832,Pharmacologic Substance,False,True
2998,minerals,C0026162,Inorganic Chemical,CONTAINS,copper,C0009968,Pharmacologic Substance,False,True
2998,minerals,C0026162,Inorganic Chemical,CONTAINS,manganese,C0024706,Biologically Active Substance,False,True
2998,minerals,C0026162,Inorganic Chemical,CONTAINS,zinc,C0043481,Pharmacologic Substance,False,True
3000,cu,C0009968,Pharmacologic Substance,INGREDIENT_OF,enzymes,C0014442,"Amino Acid, Peptide, or Protein",False,True
3000,menkes syndrome,C0022716,Disease or Syndrome,CAUSES,cu deficiency,C0162429,Disease or Syndrome,False,True
3000,wilson disease,C0019202,Disease or Syndrome,CAUSES,cu overload,C0020488,Disease or Syndrome,False,True
3003,liver,C0023884,"Body Part, Organ, or Organ Component",LOCATION_OF,cu,C0009968,Pharmacologic Substance,False,True
3003,blood,C0005767,Body Substance,LOCATION_OF,cu,C0009968,Pharmacologic Substance,False,True
3003,brain,C0015392,"Body Part, Organ, or Organ Component",LOCATION_OF,cu,C0009968,Pharmacologic Substance,False,True
3003,eyes,C0015392,"Body Part, Organ, or Organ Component",LOCATION_OF,cu,C0009968,Pharmacologic Substance,False,True
3003,kidneys,C0022646,"Body Part, Organ, or Organ Component",LOCATION_OF,cu,C0009968,Pharmacologic Substance,False,True
3003,skin,C0444099,Body Substance,LOCATION_OF,cu,C0009968,Pharmacologic Substance,False,True
3003,penicillamine,C0030817,"Amino Acid, Peptide, or Protein",TREATS,wilson disease,C0019202,Disease or Syndrome,False,True
3018,zinc fingers,C0080347,Amino Acid Sequence,INTERACTS_WITH,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3021,chromium,C0008574,Hazardous or Poisonous Substance,AFFECTS,insulin,C0021641,"Amino Acid, Peptide, or Protein",False,True
3025,thyroperoxidase,C0021965,"Amino Acid, Peptide, or Protein",USES,iodine (i2),C0021968,Pharmacologic Substance,False,True
3027,tsh,C0040160,"Amino Acid, Peptide, or Protein",MANAGES,thyroid hormone,C0040135,Hormone,False,True
3027,trh,C0040162,"Amino Acid, Peptide, or Protein",MANAGES,tsh,C0040160,"Amino Acid, Peptide, or Protein",False,True
3029,graves disease,C0018213,Disease or Syndrome,CAUSES,hyperthyroidism,C0020550,Disease or Syndrome,False,True
3031,se,C0036581,Pharmacologic Substance,INGREDIENT_OF,human proteins,C1142652,"Amino Acid, Peptide, or Protein",False,True
3031,se,C0036581,Pharmacologic Substance,INGREDIENT_OF,selenocysteine,C0074289,"Amino Acid, Peptide, or Protein",False,True
3031,glutathione peroxidase,C0017822,"Amino Acid, Peptide, or Protein",PART_OF,selenoproteins,C0074302,"Amino Acid, Peptide, or Protein",False,True
3031,glutathione peroxidase,C0017822,"Amino Acid, Peptide, or Protein",PRODUCES,water,C0043047,Pharmacologic Substance,False,True
3031,keshan disease,C0012634,Disease or Syndrome,IS_A,cardiomyopathy,C0878544,Disease or Syndrome,False,True
3034,cobalt,C0009148,Biologically Active Substance,PART_OF,vitamin b12,C0042845,Organic Chemical,False,True
3061,bone resorption,C0005974,Organ or Tissue Function,CAUSES,calcium,C0006675,Pharmacologic Substance,False,True
3061,bone resorption,C0005974,Organ or Tissue Function,CAUSES,phosphate,C0031603,Inorganic Chemical,False,True
3061,pth,C0020063,"Amino Acid, Peptide, or Protein",AFFECTS,renal hydroxylase,C0020364,"Amino Acid, Peptide, or Protein",False,True
3061,renal hydroxylase,C0020364,"Amino Acid, Peptide, or Protein",PRODUCES,calcitriol,C0006674,Organic Chemical,False,True
3070,penicillamine,C0030817,"Amino Acid, Peptide, or Protein",TREATS,h. wilson disease,C0019202,Disease or Syndrome,False,True
3071,wilson disease,C0019202,Disease or Syndrome,IS_A,autosomal-recessive disorder,C3899988,Disease or Syndrome,False,True
3071,atp7b,C1412689,Gene or Genome,IS_A,hepatic copper transport protein,C5197704,"Amino Acid, Peptide, or Protein",False,True
3071,hereditary hemochromatosis,C0392514,Disease or Syndrome,IS_A,disorder,C0012634,Disease or Syndrome,False,True
3073,hepcidin deficiency,C0162429,Disease or Syndrome,CAUSES,hyperpigmentation,C0162834,Pathologic Function,False,True
3073,hepcidin deficiency,C0162429,Disease or Syndrome,CAUSES,hyperglycemia,C0020456,Disease or Syndrome,False,True
3081,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",IS_A,double-stranded molecule,C0035693,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3081,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",PHYSICALLY_RELATED_TO,proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
3083,phosphodiester bonds,C0031640,"Amino Acid, Peptide, or Protein",PHYSICALLY_RELATED_TO,nucleotide,C0028630,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3083,nucleases,C0597094,Family Group,DISRUPTS,phosphodiester linkages,C0031640,"Amino Acid, Peptide, or Protein",False,True
3088,chromosome,C0008633,Cell Component,CONSISTS_OF,dsdna,C1083374,Virus,False,True
3088,histone,C0019652,"Amino Acid, Peptide, or Protein",PART_OF,chromatin,C0008546,"Amino Acid, Peptide, or Protein",False,True
3115,dna pol,C0012888,"Amino Acid, Peptide, or Protein",USES,rna primer,C0206415,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3116,primase,C0058594,"Amino Acid, Peptide, or Protein",PERFORMS,rna,C0035668,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3117,primosome,C1167118,Cell Component,PERFORMS,rna primer,C0206415,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3120,dna pol iii,C0012890,"Amino Acid, Peptide, or Protein",PERFORMS,dna chain elongation,C1818648,Genetic Function,False,True
3120,dna pol iii,C0012890,"Amino Acid, Peptide, or Protein",USES,rna primer,C0206415,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3120,processivity,C1152375,Genetic Function,RESULT_OF,β subunits,C0599220,"Amino Acid, Peptide, or Protein",False,True
3120,β subunits,C0599220,"Amino Acid, Peptide, or Protein",PART_OF,holoenzyme,C0282109,"Amino Acid, Peptide, or Protein",False,True
3120,pyrophosphatase,C0034318,"Amino Acid, Peptide, or Protein",PERFORMS,hydrolysis,C0020291,Natural Phenomenon or Process,False,True
3123,dna pol iii,C0012890,"Amino Acid, Peptide, or Protein",PERFORMS,proofreading,C1155660,Genetic Function,False,True
3125,dna pol iii,C0012890,"Amino Acid, Peptide, or Protein",PERFORMS,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3130,dna ligase,C0032467,"Amino Acid, Peptide, or Protein",PERFORMS,phosphodiester linkage,C0599124,Organic Chemical,False,True
3132,protein tus,C0033684,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,replication termination,C1155652,Genetic Function,False,True
3140,primase activity,C1152389,Genetic Function,PERFORMS,strand synthesis,C0220781,Biologic Function,False,True
3140,polymerase activity,C2247630,Molecular Function,PRODUCES,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3141,pol ε,C0017360,Gene or Genome,PERFORMS,dna synthesis,C0598312,Genetic Function,False,True
3141,dna pol ε,C0017360,Gene or Genome,INTERACTS_WITH,pcna,C0072108,"Amino Acid, Peptide, or Protein",False,True
3142,pol γ,C0017360,Gene or Genome,PERFORMS,mitochondrial dna,C0012929,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3144,linear chromosomes,C0008633,Cell Component,LOCATION_OF,telomeres,C0085187,Cell Component,False,True
3144,telomeres,C0085187,Cell Component,CONSISTS_OF,dna plus proteins,C0058610,"Amino Acid, Peptide, or Protein",False,True
3144,telomeres,C0085187,Cell Component,CONSISTS_OF,protein,C0033684,"Amino Acid, Peptide, or Protein",False,True
3148,telomerase,C0087071,"Amino Acid, Peptide, or Protein",CONTAINS,protein,C0754515,"Amino Acid, Peptide, or Protein",False,True
3148,telomerase,C0087071,"Amino Acid, Peptide, or Protein",CONTAINS,rna,C0935992,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3148,reverse transcriptase,C0035379,"Amino Acid, Peptide, or Protein",PRODUCES,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3148,reverse transcriptase,C0035379,"Amino Acid, Peptide, or Protein",USES,rna,C0035668,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3151,d. reverse transcriptases,C0035379,"Amino Acid, Peptide, or Protein",IS_A,rna-directed dna pols,C0035685,"Amino Acid, Peptide, or Protein",False,True
3151,reverse transcriptase,C0035379,"Amino Acid, Peptide, or Protein",USES,viral rna,C0035736,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3151,reverse transcriptase,C0035379,"Amino Acid, Peptide, or Protein",PRODUCES,viral dna,C0012939,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3152,nucleoside analogs,C0243071,Chemical Viewed Structurally,PREVENTS,dna replication,C0021467,Mental Process,False,True
3153,azidothymidine,C0043474,"Amino Acid, Peptide, or Protein",PREVENTS,dna chain elongation,C1818648,Genetic Function,False,True
3155,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",PART_OF,chromatin,C0008546,"Amino Acid, Peptide, or Protein",False,True
3155,histones,C0019652,"Amino Acid, Peptide, or Protein",PART_OF,chromatin,C0008546,"Amino Acid, Peptide, or Protein",False,True
3155,nucleosomes,C0028623,"Amino Acid, Peptide, or Protein",PART_OF,chromosomes,C0008633,Cell Component,False,True
3157,histones,C0019652,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3158,nucleosomes,C0028623,"Amino Acid, Peptide, or Protein",CONNECTED_TO,linker dna,C1517891,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3158,h1,C1332766,Gene or Genome,INTERACTS_WITH,linker dna,C1517891,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3165,mut proteins,C4318450,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,mismatch repair,C1155661,Genetic Function,False,True
3166,dna adenine methylase,C1622983,Molecular Function,PERFORMS,methylation,C0025723,Molecular Function,False,True
3167,dna ligase,C0032467,"Amino Acid, Peptide, or Protein",PERFORMS,ligation,C0023690,Therapeutic or Preventive Procedure,False,True
3168,mutation,C0026882,Genetic Function,ASSOCIATED_WITH,hereditary nonpolyposis colorectal cancer,C1333990,Neoplastic Process,False,True
3170,cross-links,C0057455,"Amino Acid, Peptide, or Protein",PREVENTS,dna pol,C0012888,"Amino Acid, Peptide, or Protein",False,True
3173,genes,C0017337,Gene or Genome,CAUSES,xp,C1520168,Nucleotide Sequence,False,True
3179,dna ligase,C0032467,"Amino Acid, Peptide, or Protein",PERFORMS,process,C1184743,"Body Part, Organ, or Organ Component",False,True
3181,nhej,C1518406,Genetic Function,ASSOCIATED_WITH,immunodeficiency syndromes,C0021051,Disease or Syndrome,False,True
3184,dna polymerases,C0012890,"Amino Acid, Peptide, or Protein",PERFORMS,dna synthesis,C0598312,Genetic Function,False,True
3184,primase,C0058594,"Amino Acid, Peptide, or Protein",PERFORMS,rna primers,C0035668,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3184,pol β,C0017360,Gene or Genome,PERFORMS,dna repair,C0012899,Genetic Function,False,True
3184,ultraviolet radiation,C0041625,Natural Phenomenon or Process,CAUSES,thymine dimers,C0040092,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3184,mismatch repair,C1155661,Genetic Function,ASSOCIATED_WITH,hereditary nonpolyposis colorectal cancer,C1333990,Neoplastic Process,False,True
3190,base excision repair,C1158530,Genetic Function,PERFORMS,removal,C0015252,Therapeutic or Preventive Procedure,False,True
3191,nucleotide excision repair,C0524550,Genetic Function,USES,xp proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
3192,telomeres,C0085187,Cell Component,CONSISTS_OF,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3199,telomerase,C0087071,"Amino Acid, Peptide, or Protein",IS_A,reverse transcriptase,C0035379,"Amino Acid, Peptide, or Protein",False,True
3209,polymerase i,C1335439,"Amino Acid, Peptide, or Protein",EXHIBITS,exonuclease activity,C1148824,Genetic Function,False,True
3214,primase,C0058594,"Amino Acid, Peptide, or Protein",PRODUCES,rna primer,C0206415,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3220,transcription,C0040649,Genetic Function,PRODUCES,messenger rna,C0035696,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
3220,signals,C0037083,Cell Function,PART_OF,nucleotide sequence,C0004793,Nucleotide Sequence,False,True
